source	metaedge	target
Disease::DOID:3393	DaG	Gene::7538
Disease::DOID:10763	DaG	Gene::29124
Disease::DOID:1936	DaG	Gene::1581
Disease::DOID:2986	DaG	Gene::718
Disease::DOID:263	DaG	Gene::6648
Disease::DOID:1612	DaG	Gene::55809
Disease::DOID:8577	DaG	Gene::5334
Disease::DOID:10652	DaG	Gene::55103
Disease::DOID:10283	DaG	Gene::8409
Disease::DOID:1612	DaG	Gene::6364
Disease::DOID:11476	DaG	Gene::54
Disease::DOID:2986	DaG	Gene::1356
Disease::DOID:3393	DaG	Gene::60
Disease::DOID:3393	DaG	Gene::10059
Disease::DOID:9296	DaG	Gene::113452
Disease::DOID:2531	DaG	Gene::10563
Disease::DOID:3070	DaG	Gene::3791
Disease::DOID:11054	DaG	Gene::3486
Disease::DOID:10976	DaG	Gene::718
Disease::DOID:2355	DaG	Gene::7037
Disease::DOID:5041	DaG	Gene::1026
Disease::DOID:3565	DaG	Gene::7157
Disease::DOID:1612	DaG	Gene::7157
Disease::DOID:2355	DaG	Gene::113235
Disease::DOID:10283	DaG	Gene::51341
Disease::DOID:1459	DaG	Gene::551
Disease::DOID:9970	DaG	Gene::3586
Disease::DOID:9970	DaG	Gene::1636
Disease::DOID:9970	DaG	Gene::23175
Disease::DOID:9352	DaG	Gene::2155
Disease::DOID:3393	DaG	Gene::5320
Disease::DOID:2355	DaG	Gene::51067
Disease::DOID:2986	DaG	Gene::9768
Disease::DOID:1324	DaG	Gene::374
Disease::DOID:1686	DaG	Gene::1029
Disease::DOID:2355	DaG	Gene::4179
Disease::DOID:1324	DaG	Gene::3576
Disease::DOID:2986	DaG	Gene::114548
Disease::DOID:3312	DaG	Gene::81562
Disease::DOID:332	DaG	Gene::439
Disease::DOID:1826	DaG	Gene::51554
Disease::DOID:14330	DaG	Gene::2643
Disease::DOID:11054	DaG	Gene::360
Disease::DOID:10283	DaG	Gene::7079
Disease::DOID:1826	DaG	Gene::10715
Disease::DOID:0050742	DaG	Gene::1137
Disease::DOID:1612	DaG	Gene::2662
Disease::DOID:1909	DaG	Gene::4893
Disease::DOID:10534	DaG	Gene::324
Disease::DOID:3953	DaG	Gene::5566
Disease::DOID:12930	DaG	Gene::7112
Disease::DOID:9970	DaG	Gene::4852
Disease::DOID:2355	DaG	Gene::961
Disease::DOID:5041	DaG	Gene::220972
Disease::DOID:1115	DaG	Gene::7422
Disease::DOID:1612	DaG	Gene::796
Disease::DOID:9074	DaG	Gene::919
Disease::DOID:1324	DaG	Gene::8570
Disease::DOID:7148	DaG	Gene::3119
Disease::DOID:1826	DaG	Gene::4968
Disease::DOID:1319	DaG	Gene::6469
Disease::DOID:1094	DaG	Gene::64478
Disease::DOID:14221	DaG	Gene::26291
Disease::DOID:2986	DaG	Gene::2589
Disease::DOID:12849	DaG	Gene::64326
Disease::DOID:2986	DaG	Gene::4332
Disease::DOID:8778	DaG	Gene::5743
Disease::DOID:2986	DaG	Gene::7462
Disease::DOID:9206	DaG	Gene::1029
Disease::DOID:0050425	DaG	Gene::1775
Disease::DOID:10976	DaG	Gene::6916
Disease::DOID:1826	DaG	Gene::1996
Disease::DOID:10652	DaG	Gene::6750
Disease::DOID:1793	DaG	Gene::3439
Disease::DOID:11612	DaG	Gene::6770
Disease::DOID:8577	DaG	Gene::345611
Disease::DOID:2377	DaG	Gene::4318
Disease::DOID:2841	DaG	Gene::6036
Disease::DOID:8850	DaG	Gene::23373
Disease::DOID:3070	DaG	Gene::2670
Disease::DOID:3393	DaG	Gene::2034
Disease::DOID:11612	DaG	Gene::2324
Disease::DOID:5041	DaG	Gene::1548
Disease::DOID:9744	DaG	Gene::3106
Disease::DOID:8577	DaG	Gene::11315
Disease::DOID:11612	DaG	Gene::23112
Disease::DOID:3310	DaG	Gene::3569
Disease::DOID:8986	DaG	Gene::7133
Disease::DOID:3070	DaG	Gene::90
Disease::DOID:3083	DaG	Gene::3605
Disease::DOID:1909	DaG	Gene::1019
Disease::DOID:9970	DaG	Gene::1588
Disease::DOID:1324	DaG	Gene::8897
Disease::DOID:594	DaG	Gene::885
Disease::DOID:263	DaG	Gene::5290
Disease::DOID:1790	DaG	Gene::4162
Disease::DOID:10283	DaG	Gene::64374
Disease::DOID:3393	DaG	Gene::10611
Disease::DOID:5041	DaG	Gene::4853
Disease::DOID:5041	DaG	Gene::3958
Disease::DOID:9970	DaG	Gene::51057
Disease::DOID:14221	DaG	Gene::23411
Disease::DOID:10763	DaG	Gene::6296
Disease::DOID:3393	DaG	Gene::3399
Disease::DOID:4481	DaG	Gene::6356
Disease::DOID:1826	DaG	Gene::1200
Disease::DOID:1936	DaG	Gene::5595
Disease::DOID:4045	DaG	Gene::26519
Disease::DOID:2355	DaG	Gene::7015
Disease::DOID:12236	DaG	Gene::183
Disease::DOID:1826	DaG	Gene::7124
Disease::DOID:10763	DaG	Gene::66002
Disease::DOID:2994	DaG	Gene::100289087
Disease::DOID:8893	DaG	Gene::6364
Disease::DOID:263	DaG	Gene::2272
Disease::DOID:10283	DaG	Gene::9538
Disease::DOID:10608	DaG	Gene::387357
Disease::DOID:6364	DaG	Gene::10100
Disease::DOID:1324	DaG	Gene::4312
Disease::DOID:7148	DaG	Gene::7980
Disease::DOID:1793	DaG	Gene::6690
Disease::DOID:5419	DaG	Gene::56924
Disease::DOID:11612	DaG	Gene::104
Disease::DOID:363	DaG	Gene::5424
Disease::DOID:12849	DaG	Gene::1742
Disease::DOID:1826	DaG	Gene::11284
Disease::DOID:1612	DaG	Gene::1825
Disease::DOID:10763	DaG	Gene::4851
Disease::DOID:5419	DaG	Gene::1141
Disease::DOID:5419	DaG	Gene::2033
Disease::DOID:10763	DaG	Gene::4880
Disease::DOID:2986	DaG	Gene::9555
Disease::DOID:11612	DaG	Gene::388552
Disease::DOID:9970	DaG	Gene::116519
Disease::DOID:12849	DaG	Gene::4988
Disease::DOID:9970	DaG	Gene::8660
Disease::DOID:8577	DaG	Gene::3383
Disease::DOID:3310	DaG	Gene::3565
Disease::DOID:11054	DaG	Gene::2954
Disease::DOID:11476	DaG	Gene::4609
Disease::DOID:1936	DaG	Gene::207
Disease::DOID:13241	DaG	Gene::3683
Disease::DOID:1612	DaG	Gene::972
Disease::DOID:11934	DaG	Gene::6774
Disease::DOID:3571	DaG	Gene::467
Disease::DOID:1612	DaG	Gene::5154
Disease::DOID:2531	DaG	Gene::7994
Disease::DOID:8778	DaG	Gene::117289
Disease::DOID:1909	DaG	Gene::6850
Disease::DOID:332	DaG	Gene::55277
Disease::DOID:9074	DaG	Gene::8718
Disease::DOID:9074	DaG	Gene::83593
Disease::DOID:10534	DaG	Gene::51292
Disease::DOID:4045	DaG	Gene::4303
Disease::DOID:10763	DaG	Gene::4609
Disease::DOID:14330	DaG	Gene::3630
Disease::DOID:9352	DaG	Gene::1394
Disease::DOID:10283	DaG	Gene::116113
Disease::DOID:0050741	DaG	Gene::124
Disease::DOID:1612	DaG	Gene::708
Disease::DOID:1612	DaG	Gene::23028
Disease::DOID:2841	DaG	Gene::3600
Disease::DOID:1612	DaG	Gene::81031
Disease::DOID:1936	DaG	Gene::345
Disease::DOID:10283	DaG	Gene::842
Disease::DOID:332	DaG	Gene::400916
Disease::DOID:2986	DaG	Gene::5328
Disease::DOID:1686	DaG	Gene::144100
Disease::DOID:10976	DaG	Gene::2548
Disease::DOID:10652	DaG	Gene::6855
Disease::DOID:332	DaG	Gene::155061
Disease::DOID:1826	DaG	Gene::4887
Disease::DOID:8850	DaG	Gene::2982
Disease::DOID:7148	DaG	Gene::6366
Disease::DOID:3393	DaG	Gene::1160
Disease::DOID:10652	DaG	Gene::23646
Disease::DOID:2355	DaG	Gene::2952
Disease::DOID:1612	DaG	Gene::3856
Disease::DOID:10283	DaG	Gene::3479
Disease::DOID:3393	DaG	Gene::2837
Disease::DOID:1612	DaG	Gene::5925
Disease::DOID:5419	DaG	Gene::4842
Disease::DOID:8850	DaG	Gene::8846
Disease::DOID:4045	DaG	Gene::5077
Disease::DOID:11612	DaG	Gene::374955
Disease::DOID:4045	DaG	Gene::4267
Disease::DOID:2531	DaG	Gene::2052
Disease::DOID:2998	DaG	Gene::2072
Disease::DOID:8577	DaG	Gene::5468
Disease::DOID:1826	DaG	Gene::1476
Disease::DOID:3571	DaG	Gene::3725
Disease::DOID:10763	DaG	Gene::672
Disease::DOID:635	DaG	Gene::7852
Disease::DOID:7693	DaG	Gene::4318
Disease::DOID:3571	DaG	Gene::2950
Disease::DOID:4362	DaG	Gene::3642
Disease::DOID:2531	DaG	Gene::4300
Disease::DOID:9835	DaG	Gene::57369
Disease::DOID:11934	DaG	Gene::2944
Disease::DOID:12849	DaG	Gene::1610
Disease::DOID:1909	DaG	Gene::7098
Disease::DOID:9744	DaG	Gene::3040
Disease::DOID:8850	DaG	Gene::2621
Disease::DOID:1612	DaG	Gene::23493
Disease::DOID:1324	DaG	Gene::1728
Disease::DOID:3310	DaG	Gene::3458
Disease::DOID:2841	DaG	Gene::706
Disease::DOID:11612	DaG	Gene::347088
Disease::DOID:1312	DaG	Gene::6687
Disease::DOID:1324	DaG	Gene::207
Disease::DOID:14330	DaG	Gene::478
Disease::DOID:1686	DaG	Gene::4638
Disease::DOID:332	DaG	Gene::466
Disease::DOID:9970	DaG	Gene::5293
Disease::DOID:2355	DaG	Gene::213
Disease::DOID:3393	DaG	Gene::11238
Disease::DOID:0050741	DaG	Gene::2806
Disease::DOID:7148	DaG	Gene::6401
Disease::DOID:0050741	DaG	Gene::4852
Disease::DOID:10652	DaG	Gene::945
Disease::DOID:10534	DaG	Gene::10330
Disease::DOID:2394	DaG	Gene::1499
Disease::DOID:14330	DaG	Gene::65018
Disease::DOID:8850	DaG	Gene::9223
Disease::DOID:11054	DaG	Gene::7037
Disease::DOID:10608	DaG	Gene::5550
Disease::DOID:2377	DaG	Gene::1901
Disease::DOID:10283	DaG	Gene::1312
Disease::DOID:10534	DaG	Gene::23246
Disease::DOID:11476	DaG	Gene::1278
Disease::DOID:2531	DaG	Gene::2629
Disease::DOID:10652	DaG	Gene::169792
Disease::DOID:11612	DaG	Gene::7054
Disease::DOID:9970	DaG	Gene::11255
Disease::DOID:9970	DaG	Gene::57104
Disease::DOID:8893	DaG	Gene::3565
Disease::DOID:9352	DaG	Gene::4513
Disease::DOID:1324	DaG	Gene::7039
Disease::DOID:363	DaG	Gene::5378
Disease::DOID:8778	DaG	Gene::1670
Disease::DOID:11239	DaG	Gene::4583
Disease::DOID:4159	DaG	Gene::2735
Disease::DOID:11612	DaG	Gene::53335
Disease::DOID:2377	DaG	Gene::965
Disease::DOID:3083	DaG	Gene::925
Disease::DOID:9074	DaG	Gene::356
Disease::DOID:1826	DaG	Gene::6046
Disease::DOID:4989	DaG	Gene::3952
Disease::DOID:1826	DaG	Gene::3767
Disease::DOID:9352	DaG	Gene::203
Disease::DOID:10763	DaG	Gene::7222
Disease::DOID:2531	DaG	Gene::5926
Disease::DOID:9352	DaG	Gene::5105
Disease::DOID:4362	DaG	Gene::10401
Disease::DOID:7148	DaG	Gene::941
Disease::DOID:784	DaG	Gene::7040
Disease::DOID:12306	DaG	Gene::2952
Disease::DOID:12361	DaG	Gene::925
Disease::DOID:2986	DaG	Gene::6402
Disease::DOID:10763	DaG	Gene::4879
Disease::DOID:2355	DaG	Gene::4683
Disease::DOID:1115	DaG	Gene::5335
Disease::DOID:3070	DaG	Gene::4851
Disease::DOID:10652	DaG	Gene::25825
Disease::DOID:3571	DaG	Gene::5265
Disease::DOID:3070	DaG	Gene::22933
Disease::DOID:263	DaG	Gene::54823
Disease::DOID:2531	DaG	Gene::7124
Disease::DOID:1612	DaG	Gene::6191
Disease::DOID:10283	DaG	Gene::6836
Disease::DOID:10283	DaG	Gene::81037
Disease::DOID:1826	DaG	Gene::4908
Disease::DOID:9296	DaG	Gene::9411
Disease::DOID:3953	DaG	Gene::30011
Disease::DOID:3393	DaG	Gene::2056
Disease::DOID:8778	DaG	Gene::10803
Disease::DOID:3953	DaG	Gene::2796
Disease::DOID:1324	DaG	Gene::4437
Disease::DOID:14004	DaG	Gene::4638
Disease::DOID:5041	DaG	Gene::23583
Disease::DOID:1324	DaG	Gene::1540
Disease::DOID:2394	DaG	Gene::8517
Disease::DOID:10283	DaG	Gene::28999
Disease::DOID:9835	DaG	Gene::5095
Disease::DOID:14221	DaG	Gene::1071
Disease::DOID:10283	DaG	Gene::4502
Disease::DOID:8778	DaG	Gene::11085
Disease::DOID:11054	DaG	Gene::7379
Disease::DOID:1686	DaG	Gene::306
Disease::DOID:7148	DaG	Gene::3934
Disease::DOID:14221	DaG	Gene::51738
Disease::DOID:1612	DaG	Gene::92140
Disease::DOID:1826	DaG	Gene::328
Disease::DOID:2841	DaG	Gene::959
Disease::DOID:14221	DaG	Gene::6720
Disease::DOID:10283	DaG	Gene::7490
Disease::DOID:8850	DaG	Gene::6595
Disease::DOID:10283	DaG	Gene::10551
Disease::DOID:10534	DaG	Gene::4723
Disease::DOID:3312	DaG	Gene::2902
Disease::DOID:7148	DaG	Gene::55971
Disease::DOID:263	DaG	Gene::8738
Disease::DOID:6364	DaG	Gene::3350
Disease::DOID:10283	DaG	Gene::2247
Disease::DOID:2986	DaG	Gene::8099
Disease::DOID:9744	DaG	Gene::3133
Disease::DOID:11934	DaG	Gene::23583
Disease::DOID:8850	DaG	Gene::29072
Disease::DOID:2841	DaG	Gene::3627
Disease::DOID:2394	DaG	Gene::8743
Disease::DOID:3393	DaG	Gene::495
Disease::DOID:9970	DaG	Gene::5443
Disease::DOID:3393	DaG	Gene::285
Disease::DOID:3070	DaG	Gene::1233
Disease::DOID:2994	DaG	Gene::928
Disease::DOID:3571	DaG	Gene::2752
Disease::DOID:2986	DaG	Gene::81930
Disease::DOID:184	DaG	Gene::5352
Disease::DOID:10283	DaG	Gene::2947
Disease::DOID:1245	DaG	Gene::6555
Disease::DOID:363	DaG	Gene::4311
Disease::DOID:9744	DaG	Gene::55328
Disease::DOID:1312	DaG	Gene::3990
Disease::DOID:10534	DaG	Gene::80324
Disease::DOID:2355	DaG	Gene::2805
Disease::DOID:263	DaG	Gene::3315
Disease::DOID:11934	DaG	Gene::7422
Disease::DOID:2043	DaG	Gene::29126
Disease::DOID:1319	DaG	Gene::2064
Disease::DOID:3393	DaG	Gene::10911
Disease::DOID:1612	DaG	Gene::4599
Disease::DOID:418	DaG	Gene::1445
Disease::DOID:332	DaG	Gene::1639
Disease::DOID:8850	DaG	Gene::7153
Disease::DOID:1319	DaG	Gene::388585
Disease::DOID:9744	DaG	Gene::3105
Disease::DOID:10763	DaG	Gene::3586
Disease::DOID:2531	DaG	Gene::10848
Disease::DOID:2986	DaG	Gene::8761
Disease::DOID:1909	DaG	Gene::6098
Disease::DOID:10534	DaG	Gene::4907
Disease::DOID:10283	DaG	Gene::10481
Disease::DOID:2531	DaG	Gene::27164
Disease::DOID:2531	DaG	Gene::1053
Disease::DOID:784	DaG	Gene::57817
Disease::DOID:1826	DaG	Gene::116442
Disease::DOID:1612	DaG	Gene::920
Disease::DOID:10534	DaG	Gene::26585
Disease::DOID:2355	DaG	Gene::5617
Disease::DOID:1324	DaG	Gene::3956
Disease::DOID:2841	DaG	Gene::23418
Disease::DOID:10534	DaG	Gene::4297
Disease::DOID:1612	DaG	Gene::2152
Disease::DOID:14330	DaG	Gene::25
Disease::DOID:1826	DaG	Gene::5173
Disease::DOID:2986	DaG	Gene::183
Disease::DOID:1909	DaG	Gene::79852
Disease::DOID:1192	DaG	Gene::83593
Disease::DOID:1993	DaG	Gene::8170
Disease::DOID:1826	DaG	Gene::1131
Disease::DOID:1826	DaG	Gene::2893
Disease::DOID:1612	DaG	Gene::3039
Disease::DOID:9744	DaG	Gene::1956
Disease::DOID:2986	DaG	Gene::10006
Disease::DOID:263	DaG	Gene::1958
Disease::DOID:824	DaG	Gene::3929
Disease::DOID:2986	DaG	Gene::1230
Disease::DOID:12849	DaG	Gene::26960
Disease::DOID:10652	DaG	Gene::3162
Disease::DOID:1612	DaG	Gene::3169
Disease::DOID:175	DaG	Gene::3039
Disease::DOID:1936	DaG	Gene::7274
Disease::DOID:14221	DaG	Gene::2646
Disease::DOID:8850	DaG	Gene::5176
Disease::DOID:9008	DaG	Gene::3593
Disease::DOID:11612	DaG	Gene::5327
Disease::DOID:2531	DaG	Gene::6494
Disease::DOID:11476	DaG	Gene::5683
Disease::DOID:10283	DaG	Gene::8560
Disease::DOID:263	DaG	Gene::8314
Disease::DOID:10763	DaG	Gene::2152
Disease::DOID:5041	DaG	Gene::2788
Disease::DOID:1324	DaG	Gene::6794
Disease::DOID:1686	DaG	Gene::4218
Disease::DOID:1936	DaG	Gene::3576
Disease::DOID:3393	DaG	Gene::5348
Disease::DOID:1024	DaG	Gene::925
Disease::DOID:9352	DaG	Gene::15
Disease::DOID:10283	DaG	Gene::3171
Disease::DOID:1612	DaG	Gene::8178
Disease::DOID:332	DaG	Gene::10280
Disease::DOID:784	DaG	Gene::51422
Disease::DOID:9352	DaG	Gene::5176
Disease::DOID:332	DaG	Gene::627
Disease::DOID:3393	DaG	Gene::1482
Disease::DOID:1826	DaG	Gene::5027
Disease::DOID:5419	DaG	Gene::3350
Disease::DOID:5041	DaG	Gene::1890
Disease::DOID:7148	DaG	Gene::7538
Disease::DOID:585	DaG	Gene::65010
Disease::DOID:10608	DaG	Gene::2212
Disease::DOID:9352	DaG	Gene::286
Disease::DOID:332	DaG	Gene::2891
Disease::DOID:8577	DaG	Gene::51561
Disease::DOID:9970	DaG	Gene::6775
Disease::DOID:3312	DaG	Gene::2908
Disease::DOID:10763	DaG	Gene::8692
Disease::DOID:2355	DaG	Gene::1663
Disease::DOID:11612	DaG	Gene::256933
Disease::DOID:3571	DaG	Gene::3054
Disease::DOID:2043	DaG	Gene::3558
Disease::DOID:219	DaG	Gene::168400
Disease::DOID:12365	DaG	Gene::5313
Disease::DOID:14221	DaG	Gene::950
Disease::DOID:3953	DaG	Gene::6392
Disease::DOID:1781	DaG	Gene::7849
Disease::DOID:9970	DaG	Gene::154
Disease::DOID:5419	DaG	Gene::7124
Disease::DOID:0050741	DaG	Gene::55825
Disease::DOID:4159	DaG	Gene::6608
Disease::DOID:5419	DaG	Gene::1815
Disease::DOID:10763	DaG	Gene::186
Disease::DOID:1909	DaG	Gene::50943
Disease::DOID:9074	DaG	Gene::7422
Disease::DOID:14330	DaG	Gene::6620
Disease::DOID:8398	DaG	Gene::3557
Disease::DOID:1793	DaG	Gene::2258
Disease::DOID:11934	DaG	Gene::3814
Disease::DOID:9970	DaG	Gene::2099
Disease::DOID:14330	DaG	Gene::54205
Disease::DOID:12236	DaG	Gene::251
Disease::DOID:3565	DaG	Gene::56980
Disease::DOID:1612	DaG	Gene::7298
Disease::DOID:2531	DaG	Gene::8813
Disease::DOID:2531	DaG	Gene::10752
Disease::DOID:10608	DaG	Gene::59067
Disease::DOID:1826	DaG	Gene::6347
Disease::DOID:8778	DaG	Gene::29015
Disease::DOID:2986	DaG	Gene::26135
Disease::DOID:0060073	DaG	Gene::3189
Disease::DOID:11476	DaG	Gene::251
Disease::DOID:184	DaG	Gene::51251
Disease::DOID:1612	DaG	Gene::216
Disease::DOID:6364	DaG	Gene::6863
Disease::DOID:1312	DaG	Gene::973
Disease::DOID:10763	DaG	Gene::462
Disease::DOID:8778	DaG	Gene::10125
Disease::DOID:10534	DaG	Gene::6194
Disease::DOID:1612	DaG	Gene::3576
Disease::DOID:12930	DaG	Gene::4306
Disease::DOID:2531	DaG	Gene::2335
Disease::DOID:1793	DaG	Gene::6514
Disease::DOID:784	DaG	Gene::2168
Disease::DOID:9074	DaG	Gene::959
Disease::DOID:9970	DaG	Gene::3162
Disease::DOID:10283	DaG	Gene::4353
Disease::DOID:2394	DaG	Gene::5501
Disease::DOID:11612	DaG	Gene::8660
Disease::DOID:1312	DaG	Gene::285
Disease::DOID:12849	DaG	Gene::3586
Disease::DOID:2531	DaG	Gene::6279
Disease::DOID:263	DaG	Gene::57731
Disease::DOID:8778	DaG	Gene::1235
Disease::DOID:2986	DaG	Gene::63933
Disease::DOID:332	DaG	Gene::5803
Disease::DOID:3393	DaG	Gene::811
Disease::DOID:13378	DaG	Gene::767
Disease::DOID:2531	DaG	Gene::27
Disease::DOID:9296	DaG	Gene::23743
Disease::DOID:14227	DaG	Gene::5619
Disease::DOID:585	DaG	Gene::358
Disease::DOID:2841	DaG	Gene::7941
Disease::DOID:10283	DaG	Gene::2115
Disease::DOID:9074	DaG	Gene::1026
Disease::DOID:4045	DaG	Gene::4654
Disease::DOID:9352	DaG	Gene::4760
Disease::DOID:1936	DaG	Gene::240
Disease::DOID:263	DaG	Gene::1381
Disease::DOID:8893	DaG	Gene::8876
Disease::DOID:1826	DaG	Gene::1822
Disease::DOID:9352	DaG	Gene::7352
Disease::DOID:7148	DaG	Gene::3117
Disease::DOID:219	DaG	Gene::1044
Disease::DOID:216	DaG	Gene::119180
Disease::DOID:8778	DaG	Gene::4057
Disease::DOID:9970	DaG	Gene::3290
Disease::DOID:1612	DaG	Gene::56942
Disease::DOID:5419	DaG	Gene::6595
Disease::DOID:9352	DaG	Gene::1544
Disease::DOID:14330	DaG	Gene::3350
Disease::DOID:7148	DaG	Gene::958
Disease::DOID:1826	DaG	Gene::102
Disease::DOID:363	DaG	Gene::8289
Disease::DOID:10763	DaG	Gene::57623
Disease::DOID:1793	DaG	Gene::1956
Disease::DOID:2355	DaG	Gene::548593
Disease::DOID:332	DaG	Gene::5868
Disease::DOID:7148	DaG	Gene::10125
Disease::DOID:5419	DaG	Gene::6925
Disease::DOID:3393	DaG	Gene::2729
Disease::DOID:8577	DaG	Gene::159296
Disease::DOID:4606	DaG	Gene::7157
Disease::DOID:1686	DaG	Gene::57521
Disease::DOID:184	DaG	Gene::55314
Disease::DOID:4159	DaG	Gene::54474
Disease::DOID:8577	DaG	Gene::201266
Disease::DOID:14330	DaG	Gene::1739
Disease::DOID:3393	DaG	Gene::5534
Disease::DOID:8577	DaG	Gene::2494
Disease::DOID:1826	DaG	Gene::10900
Disease::DOID:10283	DaG	Gene::5590
Disease::DOID:8398	DaG	Gene::54829
Disease::DOID:4159	DaG	Gene::3845
Disease::DOID:2531	DaG	Gene::7535
Disease::DOID:2531	DaG	Gene::3845
Disease::DOID:1686	DaG	Gene::161514
Disease::DOID:2986	DaG	Gene::81542
Disease::DOID:1909	DaG	Gene::9317
Disease::DOID:2986	DaG	Gene::51203
Disease::DOID:9835	DaG	Gene::10581
Disease::DOID:1826	DaG	Gene::773
Disease::DOID:9970	DaG	Gene::5919
Disease::DOID:11054	DaG	Gene::2876
Disease::DOID:1936	DaG	Gene::4314
Disease::DOID:9074	DaG	Gene::7421
Disease::DOID:11119	DaG	Gene::114792
Disease::DOID:2841	DaG	Gene::4088
Disease::DOID:10283	DaG	Gene::5887
Disease::DOID:2531	DaG	Gene::7280
Disease::DOID:13189	DaG	Gene::126133
Disease::DOID:2986	DaG	Gene::51133
Disease::DOID:2394	DaG	Gene::925
Disease::DOID:3393	DaG	Gene::153
Disease::DOID:13189	DaG	Gene::3557
Disease::DOID:11612	DaG	Gene::3070
Disease::DOID:5419	DaG	Gene::7122
Disease::DOID:1909	DaG	Gene::6678
Disease::DOID:10283	DaG	Gene::51651
Disease::DOID:1909	DaG	Gene::202559
Disease::DOID:2531	DaG	Gene::3562
Disease::DOID:3312	DaG	Gene::783
Disease::DOID:2174	DaG	Gene::116832
Disease::DOID:7148	DaG	Gene::4790
Disease::DOID:12236	DaG	Gene::250
Disease::DOID:1612	DaG	Gene::4089
Disease::DOID:9970	DaG	Gene::4023
Disease::DOID:1612	DaG	Gene::3906
Disease::DOID:1826	DaG	Gene::1237
Disease::DOID:10283	DaG	Gene::7352
Disease::DOID:3393	DaG	Gene::6402
Disease::DOID:10941	DaG	Gene::8639
Disease::DOID:4159	DaG	Gene::1464
Disease::DOID:2174	DaG	Gene::4613
Disease::DOID:2986	DaG	Gene::10878
Disease::DOID:2377	DaG	Gene::3115
Disease::DOID:3571	DaG	Gene::4072
Disease::DOID:12849	DaG	Gene::2555
Disease::DOID:10283	DaG	Gene::5567
Disease::DOID:10871	DaG	Gene::629
Disease::DOID:9970	DaG	Gene::2194
Disease::DOID:7148	DaG	Gene::51561
Disease::DOID:1909	DaG	Gene::55331
Disease::DOID:13189	DaG	Gene::3600
Disease::DOID:7693	DaG	Gene::348
Disease::DOID:9970	DaG	Gene::5340
Disease::DOID:7148	DaG	Gene::5966
Disease::DOID:3393	DaG	Gene::5687
Disease::DOID:1319	DaG	Gene::4151
Disease::DOID:2596	DaG	Gene::220323
Disease::DOID:10283	DaG	Gene::3303
Disease::DOID:9352	DaG	Gene::1234
Disease::DOID:8577	DaG	Gene::973
Disease::DOID:14330	DaG	Gene::348
Disease::DOID:1793	DaG	Gene::1990
Disease::DOID:11612	DaG	Gene::8463
Disease::DOID:3393	DaG	Gene::2099
Disease::DOID:5041	DaG	Gene::60
Disease::DOID:3393	DaG	Gene::217
Disease::DOID:1612	DaG	Gene::2877
Disease::DOID:8850	DaG	Gene::5728
Disease::DOID:14221	DaG	Gene::7412
Disease::DOID:11054	DaG	Gene::1580
Disease::DOID:9352	DaG	Gene::169792
Disease::DOID:14221	DaG	Gene::2805
Disease::DOID:11054	DaG	Gene::2186
Disease::DOID:2531	DaG	Gene::2146
Disease::DOID:10283	DaG	Gene::7040
Disease::DOID:10283	DaG	Gene::7298
Disease::DOID:1324	DaG	Gene::5002
Disease::DOID:12361	DaG	Gene::7253
Disease::DOID:3571	DaG	Gene::121256
Disease::DOID:2986	DaG	Gene::114885
Disease::DOID:219	DaG	Gene::5243
Disease::DOID:1826	DaG	Gene::2558
Disease::DOID:2994	DaG	Gene::5462
Disease::DOID:2986	DaG	Gene::55872
Disease::DOID:263	DaG	Gene::54790
Disease::DOID:2986	DaG	Gene::54149
Disease::DOID:5041	DaG	Gene::4780
Disease::DOID:9970	DaG	Gene::6198
Disease::DOID:824	DaG	Gene::4261
Disease::DOID:11934	DaG	Gene::6648
Disease::DOID:3393	DaG	Gene::1737
Disease::DOID:10763	DaG	Gene::2784
Disease::DOID:9835	DaG	Gene::286077
Disease::DOID:9074	DaG	Gene::3458
Disease::DOID:10652	DaG	Gene::4353
Disease::DOID:9970	DaG	Gene::9970
Disease::DOID:14330	DaG	Gene::2870
Disease::DOID:1936	DaG	Gene::3240
Disease::DOID:363	DaG	Gene::800
Disease::DOID:1909	DaG	Gene::5595
Disease::DOID:1612	DaG	Gene::238
Disease::DOID:263	DaG	Gene::7157
Disease::DOID:9970	DaG	Gene::3481
Disease::DOID:2355	DaG	Gene::26277
Disease::DOID:12849	DaG	Gene::6535
Disease::DOID:1324	DaG	Gene::2321
Disease::DOID:9074	DaG	Gene::6256
Disease::DOID:8893	DaG	Gene::3858
Disease::DOID:1192	DaG	Gene::3456
Disease::DOID:11612	DaG	Gene::3161
Disease::DOID:10763	DaG	Gene::25898
Disease::DOID:13241	DaG	Gene::4846
Disease::DOID:1826	DaG	Gene::958
Disease::DOID:12236	DaG	Gene::954
Disease::DOID:10283	DaG	Gene::55198
Disease::DOID:8778	DaG	Gene::63892
Disease::DOID:2986	DaG	Gene::23167
Disease::DOID:10763	DaG	Gene::6794
Disease::DOID:4989	DaG	Gene::6376
Disease::DOID:10871	DaG	Gene::1295
Disease::DOID:3393	DaG	Gene::6424
