drugbank_id	name	cas_num	type	disease	MeSHID
DB00620	Triamcinolone	124-94-7	small molecule	mycosis fungoides	"MESH:D009182	BERN:106909301"
DB00620	Triamcinolone	124-94-7	small molecule	pemphigus	"MESH:D010392	BERN:106912301"
DB00620	Triamcinolone	124-94-7	small molecule	stevens-johnson syndrome	"OMIM:608579	MESH:D013262	BERN:106901801"
DB00620	Triamcinolone	124-94-7	small molecule	congenital adrenal hyperplasia	"MESH:D000312	BERN:107407901"
DB00620	Triamcinolone	124-94-7	small molecule	hypercalcemia	"MESH:D006934	BERN:258117601"
DB00620	Triamcinolone	124-94-7	small molecule	cancer	"MESH:D002277	BERN:255268301"
DB00620	Triamcinolone	124-94-7	small molecule	nonsuppurative thyroiditis	BERN:259696101
DB00620	Triamcinolone	124-94-7	small molecule	autoimmune hemolytic anemia	"MESH:D000744	OMIM:205700	BERN:107257501"
DB00620	Triamcinolone	124-94-7	small molecule	diamond-blackfan anemia	"MESH:D029503	OMIM:105650	BERN:107446801"
DB00620	Triamcinolone	124-94-7	small molecule	red cell aplasia	BERN:259655101
DB00620	Triamcinolone	124-94-7	small molecule	thrombocytopenia	"MESH:D013921	BERN:255012301"
DB00620	Triamcinolone	124-94-7	small molecule	trichinosis	"MESH:D014235	BERN:259763201"
DB00620	Triamcinolone	124-94-7	small molecule	tuberculous meningitis	"MESH:D014390	BERN:107279201"
DB00620	Triamcinolone	124-94-7	small molecule	sclerosis	"MESH:D012598	BERN:259108001"
DB00620	Triamcinolone	124-94-7	small molecule	cerebral edema	"MESH:D001929	BERN:106991601"
DB00620	Triamcinolone	124-94-7	small molecule	sympathetic ophthalmia	"MESH:D009879	BERN:107424301"
DB00620	Triamcinolone	124-94-7	small molecule	temporal arteritis	"MESH:D013700	BERN:106903301"
DB00620	Triamcinolone	124-94-7	small molecule	uveitis	"MESH:D014605	BERN:106979801"
DB00620	Triamcinolone	124-94-7	small molecule	ocular inflammation	"MESH:D007249	BERN:257154601"
DB00620	Triamcinolone	124-94-7	small molecule	berylliosis	"MESH:D001607	BERN:107360501"
DB00620	Triamcinolone	124-94-7	small molecule	idiopathic eosinophilic pneumonias	"MESH:C535954	BERN:262115601"
DB00620	Triamcinolone	124-94-7	small molecule	sarcoidosis	"MESH:D012507	OMIM:181000	BERN:106982101"
DB00620	Triamcinolone	124-94-7	small molecule	dermatomyositis	"MESH:D003882	BERN:254667701"
DB00620	Triamcinolone	124-94-7	small molecule	polymyositis	"MESH:D017285	BERN:106905101"
DB00620	Triamcinolone	124-94-7	small molecule	systemic lupus erythematosus	"MESH:D008180	OMIM:152700	BERN:107539401"
DB00620	Triamcinolone	124-94-7	small molecule	adrenocortical insufficiency	BERN:259605001
DB00620	Triamcinolone	124-94-7	small molecule	ulcerative colitis	"MESH:C536315	BERN:265713201"
DB00620	Triamcinolone	124-94-7	small molecule	pulmonary tuberculosis	"MESH:D014397	BERN:107508201"
DB00620	Triamcinolone	124-94-7	small molecule	gouty arthritis	"MESH:D015210	BERN:107359401"
DB00620	Triamcinolone	124-94-7	small molecule	rheumatic carditis	"MESH:D012214	BERN:106919101"
DB00620	Triamcinolone	124-94-7	small molecule	ankylosing spondylitis	"OMIM:106300	MESH:D013167	BERN:107423401"
DB00620	Triamcinolone	124-94-7	small molecule	psoriatic arthritis	"OMIM:607507	MESH:D015535	BERN:107460201"
DB00620	Triamcinolone	124-94-7	small molecule	rheumatoid arthritis	"MESH:D001172	OMIM:180300	BERN:107539501"
DB00620	Triamcinolone	124-94-7	small molecule	leukemia	"MESH:D007938	BERN:106966401"
DB00620	Triamcinolone	124-94-7	small molecule	lymphoma	"MESH:D008223	BERN:106966001"
DB00620	Triamcinolone	124-94-7	small molecule	proteinuria	"MESH:D011507	BERN:260302501"
DB00620	Triamcinolone	124-94-7	small molecule	idiopathic nephrotic syndrome	"MESH:D009402	BERN:107401601"
DB00620	Triamcinolone	124-94-7	small molecule	lupus erythematosus	BERN:256340901
DB00620	Triamcinolone	124-94-7	small molecule	sympathetic ophthalmia	"MESH:D009879	BERN:107424301"
DB00620	Triamcinolone	124-94-7	small molecule	temporal arteritis	"MESH:D013700	BERN:106903301"
DB00620	Triamcinolone	124-94-7	small molecule	uveitis	"MESH:D014605	BERN:106979801"
DB00620	Triamcinolone	124-94-7	small molecule	inflammatory conditions	"MESH:D007249	BERN:257154601"
DB00620	Triamcinolone	124-94-7	small molecule	vitrectomy	CUI-less
DB00620	Triamcinolone	124-94-7	small molecule	osteoarthritis of the knee	"MESH:D020370	BERN:107473501"
DB00622	Nicardipine	55985-32-5	small molecule	chronic stable angina	"MESH:D060050	BERN:267164701"
DB00622	Nicardipine	55985-32-5	small molecule	hypertension	"MESH:D006973	BERN:106966601"
DB00623	Fluphenazine	69-23-8	small molecule	psychotic disorders	"MESH:D011618	BERN:258987801"
DB00624	Testosterone	58-22-0	small molecule	hypogonadism	"MESH:D007006	BERN:106984801"
DB00624	Testosterone	58-22-0	small molecule	hypogonadotropic hypogonadism	"MESH:D007713	BERN:106935101"
DB00625	Efavirenz	154598-52-4	small molecule	hiv infection	"OMIM:609423	MESH:D015658	BERN:106985801"
DB00625	Efavirenz	154598-52-4	small molecule	aids	"MESH:D000163	BERN:106994901"
DB00626	Bacitracin	1405-87-4	small molecule	infantile streptococcal pneumonia	BERN:255540601
DB00626	Bacitracin	1405-87-4	small molecule	empyema	"MESH:D004653	BERN:255664501"
DB00626	Bacitracin	1405-87-4	small molecule	corticosteroid responsive dermatoses	"MESH:D012871	BERN:254048701"
DB00627	Niacin	59-67-6	small molecule	vitamin deficiencies	"MESH:D001361	BERN:107425401"
DB00627	Niacin	59-67-6	small molecule	hyperlipidemia	"MESH:D006949	BERN:255174701"
DB00627	Niacin	59-67-6	small molecule	dyslipidemia	"MESH:D050171	BERN:106969001"
DB00627	Niacin	59-67-6	small molecule	nonfatal myocardial infarctions	"MESH:D009203	OMIM:608446	BERN:106971801"
DB00627	Niacin	59-67-6	small molecule	myocardial infarction	"MESH:D009203	OMIM:608446	BERN:106971801"
DB00627	Niacin	59-67-6	small molecule	hyperlipidemia	"MESH:D006949	BERN:255174701"
DB00627	Niacin	59-67-6	small molecule	atherosclerosis	BERN:267388201
DB00627	Niacin	59-67-6	small molecule	coronary artery disease	"MESH:D003324	BERN:106970901"
DB00627	Niacin	59-67-6	small molecule	hyperlipidemia	"MESH:D006949	BERN:255174701"
DB00627	Niacin	59-67-6	small molecule	hyperlipidemia	"MESH:D006949	BERN:255174701"
DB00627	Niacin	59-67-6	small molecule	hypertriglyceridemia	"MESH:D015228	BERN:106983201"
DB00628	Clorazepic acid	23887-31-2	small molecule	anxiety disorders	"MESH:D001008	OMIM:607834	BERN:255805601"
DB00628	Clorazepic acid	23887-31-2	small molecule	anxiety	BERN:256846301
DB00628	Clorazepic acid	23887-31-2	small molecule	alcohol withdrawal	BERN:260822701
DB00630	Alendronic acid	66376-36-1	small molecule	osteoporosis	BERN:257900501
DB00630	Alendronic acid	66376-36-1	small molecule	osteoporosis	BERN:257900501
DB00630	Alendronic acid	66376-36-1	small molecule	paget's disease	BERN:261229401
DB00631	Clofarabine	123318-82-1	small molecule	acute lymphocytic (lymphoblastic) leukemia	"OMIM:613065	MESH:D054198	BERN:107405101"
DB00632	Docosanol	661-19-8	small molecule	oral-facial herpes simplex episodes	"MESH:D006561	BERN:106990801"
DB00632	Docosanol	661-19-8	small molecule	cold sores	"MESH:D006560	BERN:107544601"
DB00632	Docosanol	661-19-8	small molecule	fever blisters	"MESH:D006560	BERN:107544601"
DB00634	Sulfacetamide	144-80-9	small molecule	bacterial vaginitis	"MESH:D016585	BERN:107356101"
DB00634	Sulfacetamide	144-80-9	small molecule	keratitis	"MESH:D007634	BERN:106998101"
DB00634	Sulfacetamide	144-80-9	small molecule	acute conjunctivitis	BERN:257219201
DB00634	Sulfacetamide	144-80-9	small molecule	blepharitis	"MESH:D001762	BERN:107485301"
DB00635	Prednisone	53-03-2	small molecule	infectious, endocrine, or neoplastic conditions	BERN:258004301
DB00636	Clofibrate	637-07-0	small molecule	dysbetalipoproteinemia	"MESH:D006952	BERN:107413301"
DB00636	Clofibrate	637-07-0	small molecule	type iii hyperlipidemia	"MESH:D006952	BERN:107413301"
DB00637	Astemizole	68844-77-9	small molecule	allergy	"MESH:D006967	BERN:258925401"
DB00637	Astemizole	68844-77-9	small molecule	rhinitis	"MESH:D012220	BERN:106991201"
DB00637	Astemizole	68844-77-9	small molecule	conjunctivitis	"MESH:D003231	BERN:106997701"
DB00637	Astemizole	68844-77-9	small molecule	arrhythmias	"OMIM:115000	MESH:D001145	BERN:256349801"
DB00638	Inulin	9005-80-5	small molecule	diabetes mellitus	BERN:258006601
DB00638	Inulin	9005-80-5	small molecule	hyperglycemia	"MESH:D006943	BERN:256146201"
DB00638	Inulin	9005-80-5	small molecule	hyperinsulinemia	"MESH:D006946	BERN:106932601"
DB00639	Butoconazole	64872-76-0	small molecule	vulvovaginal candidiasis	"MESH:D002181	BERN:107446301"
DB00640	Adenosine	58-61-7	small molecule	paroxysmal supraventricular tachycardia	BERN:258990901
DB00640	Adenosine	58-61-7	small molecule	pvst	CUI-less
DB00640	Adenosine	58-61-7	small molecule	supraventricular tachycardias	"MESH:D013617	BERN:266856501"
DB00640	Adenosine	58-61-7	small molecule	svt	CUI-less
DB00641	Simvastatin	79902-63-9	small molecule	hyperlipidemia	"MESH:D006949	BERN:255174701"
DB00641	Simvastatin	79902-63-9	small molecule	hyperlipidemia	"MESH:D006949	BERN:255174701"
DB00641	Simvastatin	79902-63-9	small molecule	fredrickson type iia	"OMIM:144010	MESH:D006938	BERN:107435301"
DB00641	Simvastatin	79902-63-9	small molecule	dyslipidemia	"MESH:D050171	BERN:106969001"
DB00641	Simvastatin	79902-63-9	small molecule	fredrickson type iib	"MESH:C564161	BERN:262089301"
DB00641	Simvastatin	79902-63-9	small molecule	hypertriglyceridemia	"MESH:D015228	BERN:106983201"
DB00641	Simvastatin	79902-63-9	small molecule	type iv hyperlipidemia	"MESH:D006953	OMIM:145750	BERN:107435601"
DB00641	Simvastatin	79902-63-9	small molecule	dysbetalipoproteinemia	"MESH:D006952	BERN:107413301"
DB00641	Simvastatin	79902-63-9	small molecule	fredrickson type iii hyperlipidemia	"MESH:D006952	BERN:107413301"
DB00641	Simvastatin	79902-63-9	small molecule	familial hypercholesterolemia	"OMIM:144010	MESH:D006938	BERN:107435301"
DB00641	Simvastatin	79902-63-9	small molecule	familial hypercholesterolemia	"OMIM:144010	MESH:D006938	BERN:107435301"
DB00641	Simvastatin	79902-63-9	small molecule	hefh	CUI-less
DB00641	Simvastatin	79902-63-9	small molecule	cardiovascular morbidity	BERN:256300001
DB00641	Simvastatin	79902-63-9	small molecule	myocardial infarction	"MESH:D009203	OMIM:608446	BERN:106971801"
DB00641	Simvastatin	79902-63-9	small molecule	stroke	"MESH:D020521	OMIM:606799	BERN:106966501"
DB00641	Simvastatin	79902-63-9	small molecule	coronary events	"MESH:D003327	OMIM:300464	BERN:107000501"
DB00641	Simvastatin	79902-63-9	small molecule	coronary heart disease	"MESH:D003327	OMIM:300464	BERN:107000501"
DB00641	Simvastatin	79902-63-9	small molecule	diabetes	BERN:258006601
DB00641	Simvastatin	79902-63-9	small molecule	peripheral vessel disease	BERN:256694301
DB00641	Simvastatin	79902-63-9	small molecule	stroke	"MESH:D020521	OMIM:606799	BERN:106966501"
DB00641	Simvastatin	79902-63-9	small molecule	cerebrovascular disease	"MESH:D002561	BERN:106941601"
DB00641	Simvastatin	79902-63-9	small molecule	cardiovascular events	"MESH:D002318	BERN:257597401"
DB00641	Simvastatin	79902-63-9	small molecule	cvd	"MESH:D002318	BERN:257597401"
DB00641	Simvastatin	79902-63-9	small molecule	diabetes mellitus	BERN:258006601
DB00641	Simvastatin	79902-63-9	small molecule	atherosclerosis	BERN:267388201
DB00641	Simvastatin	79902-63-9	small molecule	myocardial infarction	"MESH:D009203	OMIM:608446	BERN:106971801"
DB00641	Simvastatin	79902-63-9	small molecule	coronary syndromes	"MESH:D003327	OMIM:300464	BERN:107000501"
DB00641	Simvastatin	79902-63-9	small molecule	stable angina	BERN:258449901
DB00641	Simvastatin	79902-63-9	small molecule	coronary artery disease	"MESH:D003324	BERN:106970901"
DB00641	Simvastatin	79902-63-9	small molecule	stroke	"MESH:D020521	OMIM:606799	BERN:106966501"
DB00641	Simvastatin	79902-63-9	small molecule	ischemic attack	"MESH:D002546	BERN:107353901"
DB00641	Simvastatin	79902-63-9	small molecule	tia	"MESH:D002546	BERN:107353901"
DB00641	Simvastatin	79902-63-9	small molecule	carotid disease	"MESH:D002340	BERN:106934801"
DB00641	Simvastatin	79902-63-9	small molecule	peripheral artery disease	"MESH:D058729	BERN:106980201"
DB00641	Simvastatin	79902-63-9	small molecule	claudication	"MESH:D007383	BERN:260262301"
DB00641	Simvastatin	79902-63-9	small molecule	abdominal aortic aneurysm	"MESH:D017544	BERN:254043001"
DB00641	Simvastatin	79902-63-9	small molecule	chronic kidney disease	"MESH:D007676	BERN:107351201"
DB00642	Pemetrexed	137281-23-3	small molecule	malignant pleural mesothelioma	BERN:258593301
DB00642	Pemetrexed	137281-23-3	small molecule	locally advanced or metastatic non-small cell lung cancer	"MESH:D002289	BERN:107402101"
DB00642	Pemetrexed	137281-23-3	small molecule	nsclc	"MESH:D002289	BERN:107402101"
DB00643	Mebendazole	31431-39-7	small molecule	trichuris trichiur	
DB00643	Mebendazole	31431-39-7	small molecule	ancylostoma duodenale	BERN:259862601
DB00644	Gonadorelin	33515-09-2	small molecule	pituitary tumor	"MESH:D010911	BERN:107391701"
DB00645	Dyclonine	586-60-7	small molecule	canker sores	"MESH:D013281	BERN:107411701"
DB00645	Dyclonine	586-60-7	small molecule	cold sores	"MESH:D006560	BERN:107544601"
DB00645	Dyclonine	586-60-7	small molecule	fever blister	"MESH:D006560	BERN:107544601"
DB00646	Nystatin	1400-61-9	small molecule	oral candidiasis	"MESH:D002180	BERN:107377701"
DB00646	Nystatin	1400-61-9	small molecule	intestinal candidiasis	BERN:258909501
DB00646	Nystatin	1400-61-9	small molecule	anal candidiasis	BERN:260940101
DB00646	Nystatin	1400-61-9	small molecule	vulvovaginal candidiasis	"MESH:D002181	BERN:107446301"
DB00646	Nystatin	1400-61-9	small molecule	cutaneous candida infections	BERN:257274201
DB00646	Nystatin	1400-61-9	small molecule	dermatoses	"MESH:D012871	BERN:254048701"
DB00646	Nystatin	1400-61-9	small molecule	bacterial or candidal infections	"MESH:D001424	BERN:256312401"
DB00646	Nystatin	1400-61-9	small molecule	pruritus ani/vulvae	"MESH:D011537	BERN:262761601"
DB00646	Nystatin	1400-61-9	small molecule	invasive candidiasis	"MESH:D058365	BERN:107374301"
DB00648	Mitotane	53-19-0	small molecule	adrenocortical tumours	"MESH:D018268	BERN:106902101"
DB00648	Mitotane	53-19-0	small molecule	cushing's syndrome	"MESH:D003480	BERN:106996701"
DB00649	Stavudine	3056-17-5	small molecule	human immunovirus (hiv) infections	"MESH:D000258	BERN:107412501"
DB00650	Leucovorin	58-05-9	small molecule	osteosarcoma	"OMIM:259500	MESH:D012516	BERN:106989601"
DB00650	Leucovorin	58-05-9	small molecule	megaloblastic anemias	"MESH:D000749	BERN:107428101"
DB00650	Leucovorin	58-05-9	small molecule	acid deficiency	"MESH:D010383	BERN:107541501"
DB00650	Leucovorin	58-05-9	small molecule	advanced colorectal cancer	BERN:256457101
DB00651	Dyphylline	479-18-5	small molecule	bronchial asthma	"OMIM:600807	MESH:D001249	BERN:106971701"
DB00651	Dyphylline	479-18-5	small molecule	bronchospasm	"MESH:D001986	BERN:107363701"
DB00651	Dyphylline	479-18-5	small molecule	bronchitis	"MESH:D001991	BERN:254440001"
DB00651	Dyphylline	479-18-5	small molecule	emphysema	"MESH:D004646	BERN:256367301"
DB00652	Pentazocine	359-83-1	small molecule	pain	"MESH:D010146	BERN:262326101"
DB00653	Magnesium sulfate	7487-88-9	small molecule	convulsions	"MESH:D012640	BERN:254194001"
DB00653	Magnesium sulfate	7487-88-9	small molecule	toxemias	"MESH:D018805	BERN:255523601"
DB00653	Magnesium sulfate	7487-88-9	small molecule	pre-eclampsia	"MESH:D011225	OMIM:189800	BERN:107000401"
DB00653	Magnesium sulfate	7487-88-9	small molecule	eclampsia	"MESH:D004461	BERN:255750801"
DB00653	Magnesium sulfate	7487-88-9	small molecule	nephritis	"MESH:D009393	BERN:106990701"
DB00653	Magnesium sulfate	7487-88-9	small molecule	magnesium deficiency	"MESH:D008275	BERN:107482101"
DB00653	Magnesium sulfate	7487-88-9	small molecule	acute hypomagnesemia	BERN:260983901
DB00653	Magnesium sulfate	7487-88-9	small molecule	tetany	"MESH:D013746	BERN:254136901"
DB00653	Magnesium sulfate	7487-88-9	small molecule	hypocalcemia	"MESH:D006996	BERN:260983301"
DB00653	Magnesium sulfate	7487-88-9	small molecule	uterine tetany	"MESH:D013746	BERN:254136901"
DB00653	Magnesium sulfate	7487-88-9	small molecule	myometriat relaxant	CUI-less
DB00654	Latanoprost	130209-82-4	small molecule	open-angle glaucoma	"MESH:D005902	BERN:107436701"
DB00654	Latanoprost	130209-82-4	small molecule	ocular hypertension	"MESH:D009798	BERN:260132101"
DB00654	Latanoprost	130209-82-4	small molecule	angle-closure glaucoma	"MESH:D015812	BERN:107368901"
DB00654	Latanoprost	130209-82-4	small molecule	iridotomy	CUI-less
DB00654	Latanoprost	130209-82-4	small molecule	laser iridoplasty	CUI-less
DB00656	Trazodone	19794-93-5	small molecule	major depressive disorder	BERN:257833501
DB00656	Trazodone	19794-93-5	small molecule	mdd	"MESH:D003865	OMIM:608516	BERN:255273301"
DB00656	Trazodone	19794-93-5	small molecule	alcohol dependence	"MESH:D000437	OMIM:103780	BERN:106984301"
DB00656	Trazodone	19794-93-5	small molecule	anxiety	BERN:256846301
DB00656	Trazodone	19794-93-5	small molecule	insomnia	"MESH:D007319	BERN:260985301"
DB00656	Trazodone	19794-93-5	small molecule	dementia	"MESH:D003704	BERN:256014601"
DB00656	Trazodone	19794-93-5	small molecule	alzheimer s disease	"MESH:D000544	OMIM:104300	BERN:106965801"
DB00656	Trazodone	19794-93-5	small molecule	schizophrenia	"OMIM:181500	MESH:D012559	BERN:260079301"
DB00656	Trazodone	19794-93-5	small molecule	eating disorders	"MESH:D001068	BERN:255329101"
DB00656	Trazodone	19794-93-5	small molecule	fibromyalgia	"MESH:D005356	BERN:106981001"
DB00657	Mecamylamine	60-40-2	small molecule	essential hypertension	BERN:256651301
DB00657	Mecamylamine	60-40-2	small molecule	malignant hypertension	"MESH:D006974	BERN:107440501"
DB00658	Sevelamer	52757-95-6	small molecule	chronic kidney disease	"MESH:D007676	BERN:107351201"
DB00658	Sevelamer	52757-95-6	small molecule	ckd	"MESH:D007676	BERN:107351201"
DB00659	Acamprosate	77337-76-9	small molecule	alcohol dependence	"MESH:D000437	OMIM:103780	BERN:106984301"
DB00660	Metaxalone	1665-48-1	small molecule	peripheral musculoskeletal conditions	"MESH:D012607	BERN:254418101"
DB00660	Metaxalone	1665-48-1	small molecule	spasticity	BERN:267373201
DB00660	Metaxalone	1665-48-1	small molecule	upper motor neuron syndromes	"MESH:D016472	BERN:106996601"
DB00661	Verapamil	52-53-9	small molecule	prinzmetal's) angina	"MESH:D000788	BERN:254983101"
DB00661	Verapamil	52-53-9	small molecule	unstable angina	"MESH:D000789	BERN:254484101"
DB00661	Verapamil	52-53-9	small molecule	chronic stable angina	"MESH:D060050	BERN:267164701"
