source	metaedge	target
Disease::MESH:D019337	DaG	Gene::6622
Disease::MESH:D001943	DaG	Gene::22943
Disease::MESH:D013953	DaG	Gene::55193
Disease::MESH:D013274	DaG	Gene::10148
Disease::MESH:D001471	DaG	Gene::9536
Disease::MESH:D010051	DaG	Gene::10381
Disease::MESH:D001650	DaG	Gene::4585
Disease::MESH:D003324	DaG	Gene::2117
Disease::MESH:D003924	DaG	Gene::1576
Disease::MESH:C537243	DaG	Gene::472
Disease::MESH:D011085	DaG	Gene::4085
Disease::MESH:D029424	DaG	Gene::51074
Disease::MESH:D001943	DaG	Gene::4851
Disease::MESH:C538412	DaG	Gene::10473
Disease::MESH:D003324	DaG	Gene::3674
Disease::MESH:D010003	DaG	Gene::8854
Disease::MESH:D001943	DaG	Gene::250
Disease::MESH:D010300	DaG	Gene::2898
Disease::MESH:D008180	DaG	Gene::1776
Disease::MESH:D000740	DaG	Gene::27163
Disease::MESH:D006973	DaG	Gene::1360
Disease::MESH:D007680	DaG	Gene::55193
Disease::MESH:D008175	DaG	Gene::335
Disease::MESH:D002971	DaG	Gene::2260
Disease::MESH:D008545	DaG	Gene::355
Disease::MESH:D003924	DaG	Gene::1029
Disease::MESH:D008545	DaG	Gene::3442
Disease::MESH:D012878	DaG	Gene::3569
Disease::MESH:D006973	DaG	Gene::18
Disease::MESH:C537243	DaG	Gene::6950
Disease::MESH:D013736	DaG	Gene::11182
Disease::MESH:D053713	DaG	Gene::9085
Disease::MESH:D001172	DaG	Gene::29851
Disease::MESH:C538412	DaG	Gene::4082
Disease::MESH:D008545	DaG	Gene::213
Disease::MESH:C537243	DaG	Gene::51380
Disease::MESH:D008180	DaG	Gene::3606
Disease::MESH:D011085	DaG	Gene::29127
Disease::MESH:D004938	DaG	Gene::84962
Disease::MESH:D008180	DaG	Gene::4846
Disease::MESH:D003924	DaG	Gene::836
Disease::MESH:D003924	DaG	Gene::5078
Disease::MESH:D010190	DaG	Gene::2520
Disease::MESH:D003924	DaG	Gene::6347
Disease::MESH:D005134	DaG	Gene::4609
Disease::MESH:D008113	DaG	Gene::7039
Disease::MESH:D008577	DaG	Gene::1514
Disease::MESH:D000690	DaG	Gene::3482
Disease::MESH:D007680	DaG	Gene::5894
Disease::MESH:D012559	DaG	Gene::135
Disease::MESH:D008175	DaG	Gene::5021
Disease::MESH:D010518	DaG	Gene::3600
Disease::MESH:D000690	DaG	Gene::23025
Disease::MESH:D009765	DaG	Gene::4808
Disease::MESH:D008175	DaG	Gene::2068
Disease::MESH:D012559	DaG	Gene::63826
Disease::MESH:D003924	DaG	Gene::6514
Disease::MESH:D050197	DaG	Gene::729230
Disease::MESH:D002971	DaG	Gene::54187
Disease::MESH:D008545	DaG	Gene::338398
Disease::MESH:C536215	DaG	Gene::3606
Disease::MESH:D013274	DaG	Gene::57497
Disease::MESH:D013964	DaG	Gene::5909
Disease::MESH:D001249	DaG	Gene::920
Disease::MESH:D009373	DaG	Gene::9573
Disease::MESH:D009290	DaG	Gene::1120
Disease::MESH:C538412	DaG	Gene::7045
Disease::MESH:C538412	DaG	Gene::6039
Disease::MESH:D008545	DaG	Gene::4233
Disease::MESH:D007680	DaG	Gene::3725
Disease::MESH:D013274	DaG	Gene::57610
Disease::MESH:D011085	DaG	Gene::55503
Disease::MESH:D001321	DaG	Gene::1806
Disease::MESH:C538412	DaG	Gene::308
Disease::MESH:D009765	DaG	Gene::2673
Disease::MESH:D007918	DaG	Gene::3558
Disease::MESH:D019337	DaG	Gene::2651
Disease::MESH:C536215	DaG	Gene::1401
Disease::MESH:D001172	DaG	Gene::4879
Disease::MESH:D006509	DaG	Gene::3105
Disease::MESH:D008288	DaG	Gene::4055
Disease::MESH:D003324	DaG	Gene::488
Disease::MESH:D006973	DaG	Gene::7046
Disease::MESH:D003324	DaG	Gene::79924
Disease::MESH:D008545	DaG	Gene::51151
Disease::MESH:D006973	DaG	Gene::6517
Disease::MESH:D019337	DaG	Gene::53942
Disease::MESH:D011565	DaG	Gene::54535
Disease::MESH:D012509	DaG	Gene::10274
Disease::MESH:D006973	DaG	Gene::7412
Disease::MESH:D011565	DaG	Gene::3105
Disease::MESH:C538412	DaG	Gene::55165
Disease::MESH:D000740	DaG	Gene::51700
Disease::MESH:D013274	DaG	Gene::1956
Disease::MESH:D010024	DaG	Gene::5906
Disease::MESH:D001943	DaG	Gene::7291
Disease::MESH:D008545	DaG	Gene::3676
Disease::MESH:D001172	DaG	Gene::1656
Disease::MESH:D003324	DaG	Gene::2697
Disease::MESH:C537243	DaG	Gene::5224
Disease::MESH:D009765	DaG	Gene::3992
Disease::MESH:C537243	DaG	Gene::134218
Disease::MESH:C536597	DaG	Gene::12
Disease::MESH:C536231	DaG	Gene::4879
Disease::MESH:D004827	DaG	Gene::1128
Disease::MESH:D001249	DaG	Gene::4048
Disease::MESH:D050197	DaG	Gene::3827
Disease::MESH:C537243	DaG	Gene::8648
Disease::MESH:C536597	DaG	Gene::3569
Disease::MESH:D001749	DaG	Gene::5646
Disease::MESH:C536597	DaG	Gene::5697
Disease::MESH:D019337	DaG	Gene::10982
Disease::MESH:D001249	DaG	Gene::7422
Disease::MESH:D006111	DaG	Gene::920
Disease::MESH:D015209	DaG	Gene::1080
Disease::MESH:D001943	DaG	Gene::4835
Disease::MESH:D003924	DaG	Gene::1956
Disease::MESH:D008180	DaG	Gene::3726
Disease::MESH:D019337	DaG	Gene::1633
Disease::MESH:D001172	DaG	Gene::4314
Disease::MESH:D009765	DaG	Gene::5629
Disease::MESH:D006973	DaG	Gene::552
Disease::MESH:C537243	DaG	Gene::1474
Disease::MESH:D011085	DaG	Gene::268
Disease::MESH:D008545	DaG	Gene::7365
Disease::MESH:D005910	DaG	Gene::5294
Disease::MESH:D001321	DaG	Gene::4915
Disease::MESH:D006973	DaG	Gene::57492
Disease::MESH:D006973	DaG	Gene::7421
Disease::MESH:C538412	DaG	Gene::10461
Disease::MESH:D006973	DaG	Gene::3758
Disease::MESH:D014594	DaG	Gene::1029
Disease::MESH:D006973	DaG	Gene::1843
Disease::MESH:D001943	DaG	Gene::1746
Disease::MESH:D010003	DaG	Gene::653
Disease::MESH:D005901	DaG	Gene::4990
Disease::MESH:D004827	DaG	Gene::8566
Disease::MESH:D002532	DaG	Gene::653361
Disease::MESH:D001943	DaG	Gene::6336
Disease::MESH:D011565	DaG	Gene::338442
Disease::MESH:D001289	DaG	Gene::1813
Disease::MESH:D019337	DaG	Gene::9965
Disease::MESH:D006509	DaG	Gene::2805
Disease::MESH:C538412	DaG	Gene::29015
Disease::MESH:D007037	DaG	Gene::7173
Disease::MESH:D003924	DaG	Gene::56729
Disease::MESH:D010524	DaG	Gene::4922
Disease::MESH:D010524	DaG	Gene::4267
Disease::MESH:D006258	DaG	Gene::282617
Disease::MESH:D007676	DaG	Gene::5054
Disease::MESH:C536231	DaG	Gene::1674
Disease::MESH:D009217	DaG	Gene::285
Disease::MESH:D016584	DaG	Gene::3630
Disease::MESH:C536231	DaG	Gene::154
Disease::MESH:D008113	DaG	Gene::2678
Disease::MESH:D012595	DaG	Gene::3552
Disease::MESH:D010190	DaG	Gene::5932
Disease::MESH:D010051	DaG	Gene::1545
Disease::MESH:D000690	DaG	Gene::7157
Disease::MESH:D003324	DaG	Gene::2244
Disease::MESH:D050197	DaG	Gene::7412
Disease::MESH:D001289	DaG	Gene::6531
Disease::MESH:D001172	DaG	Gene::4323
Disease::MESH:D019955	DaG	Gene::6532
Disease::MESH:D012468	DaG	Gene::10933
Disease::MESH:D001289	DaG	Gene::57412
Disease::MESH:D009765	DaG	Gene::5367
Disease::MESH:D001943	DaG	Gene::1017
Disease::MESH:C536597	DaG	Gene::274
Disease::MESH:D019337	DaG	Gene::6886
Disease::MESH:C538412	DaG	Gene::1111
Disease::MESH:D012559	DaG	Gene::1808
Disease::MESH:D001528	DaG	Gene::8302
Disease::MESH:D012559	DaG	Gene::399979
Disease::MESH:C538412	DaG	Gene::10492
Disease::MESH:D001943	DaG	Gene::57561
Disease::MESH:D001172	DaG	Gene::51061
Disease::MESH:D005901	DaG	Gene::759
Disease::MESH:D006509	DaG	Gene::3115
Disease::MESH:D003324	DaG	Gene::6348
Disease::MESH:C537243	DaG	Gene::4437
Disease::MESH:D004827	DaG	Gene::839
Disease::MESH:D003324	DaG	Gene::27101
Disease::MESH:D012468	DaG	Gene::3866
Disease::MESH:D007680	DaG	Gene::6790
Disease::MESH:D010195	DaG	Gene::3326
Disease::MESH:D019337	DaG	Gene::10735
Disease::MESH:D008180	DaG	Gene::22806
Disease::MESH:D003324	DaG	Gene::5468
Disease::MESH:D001943	DaG	Gene::4524
Disease::MESH:D001943	DaG	Gene::4363
Disease::MESH:D010518	DaG	Gene::3557
Disease::MESH:D010300	DaG	Gene::2915
Disease::MESH:D012468	DaG	Gene::58508
Disease::MESH:D019337	DaG	Gene::3005
Disease::MESH:D003324	DaG	Gene::3659
Disease::MESH:D000740	DaG	Gene::249
Disease::MESH:D007680	DaG	Gene::332
Disease::MESH:D004827	DaG	Gene::2746
Disease::MESH:D001172	DaG	Gene::3002
Disease::MESH:D008545	DaG	Gene::7536
Disease::MESH:C538412	DaG	Gene::55754
Disease::MESH:D053713	DaG	Gene::266
Disease::MESH:D007676	DaG	Gene::973
Disease::MESH:D001321	DaG	Gene::7436
Disease::MESH:D008268	DaG	Gene::1300
Disease::MESH:D009217	DaG	Gene::7422
Disease::MESH:D004938	DaG	Gene::339967
Disease::MESH:C537243	DaG	Gene::6376
Disease::MESH:D009765	DaG	Gene::5592
Disease::MESH:D003324	DaG	Gene::7124
Disease::MESH:D013167	DaG	Gene::118429
Disease::MESH:C537243	DaG	Gene::1191
Disease::MESH:D010195	DaG	Gene::5530
Disease::MESH:D001321	DaG	Gene::51725
Disease::MESH:C536597	DaG	Gene::5536
Disease::MESH:D006111	DaG	Gene::3106
Disease::MESH:D008175	DaG	Gene::10397
Disease::MESH:D009765	DaG	Gene::7124
Disease::MESH:D003324	DaG	Gene::1075
Disease::MESH:C536231	DaG	Gene::1756
Disease::MESH:D003093	DaG	Gene::64170
Disease::MESH:D011565	DaG	Gene::8651
Disease::MESH:C536597	DaG	Gene::9436
Disease::MESH:D029424	DaG	Gene::10411
Disease::MESH:D019337	DaG	Gene::2672
Disease::MESH:D003866	DaG	Gene::23345
Disease::MESH:C536215	DaG	Gene::8174
Disease::MESH:D019337	DaG	Gene::3117
Disease::MESH:D008545	DaG	Gene::5468
Disease::MESH:D010190	DaG	Gene::4854
Disease::MESH:C537243	DaG	Gene::9985
Disease::MESH:D001943	DaG	Gene::9185
Disease::MESH:D008545	DaG	Gene::84969
Disease::MESH:D002583	DaG	Gene::3053
Disease::MESH:D010051	DaG	Gene::6528
Disease::MESH:D011565	DaG	Gene::3133
Disease::MESH:D003866	DaG	Gene::3356
Disease::MESH:D006973	DaG	Gene::361
Disease::MESH:D012559	DaG	Gene::55568
Disease::MESH:D008545	DaG	Gene::3576
Disease::MESH:D008545	DaG	Gene::25797
Disease::MESH:D019337	DaG	Gene::145270
Disease::MESH:D007680	DaG	Gene::2034
Disease::MESH:D001943	DaG	Gene::7424
Disease::MESH:D006973	DaG	Gene::4853
Disease::MESH:D019337	DaG	Gene::8202
Disease::MESH:D005910	DaG	Gene::675
Disease::MESH:D001321	DaG	Gene::627
Disease::MESH:D010190	DaG	Gene::2834
Disease::MESH:D001321	DaG	Gene::221037
Disease::MESH:D003924	DaG	Gene::2695
Disease::MESH:D001943	DaG	Gene::10468
Disease::MESH:D008577	DaG	Gene::27346
Disease::MESH:D009103	DaG	Gene::921
Disease::MESH:D015210	DaG	Gene::834
Disease::MESH:D001749	DaG	Gene::8626
Disease::MESH:D008180	DaG	Gene::3565
Disease::MESH:D019337	DaG	Gene::3110
Disease::MESH:D008545	DaG	Gene::25913
Disease::MESH:D008268	DaG	Gene::348
Disease::MESH:D007676	DaG	Gene::5076
Disease::MESH:D010195	DaG	Gene::1401
Disease::MESH:D004827	DaG	Gene::27429
Disease::MESH:D010003	DaG	Gene::4088
Disease::MESH:D001172	DaG	Gene::160364
Disease::MESH:C536597	DaG	Gene::2898
Disease::MESH:D006973	DaG	Gene::2260
Disease::MESH:D019337	DaG	Gene::5156
Disease::MESH:C538412	DaG	Gene::8450
Disease::MESH:D006973	DaG	Gene::9370
Disease::MESH:D012559	DaG	Gene::10814
Disease::MESH:D001714	DaG	Gene::80323
Disease::MESH:D001932	DaG	Gene::8842
Disease::MESH:C538412	DaG	Gene::56938
Disease::MESH:D019337	DaG	Gene::6840
Disease::MESH:C536597	DaG	Gene::1139
Disease::MESH:D003922	DaG	Gene::3554
Disease::MESH:D011085	DaG	Gene::126306
Disease::MESH:C538412	DaG	Gene::9928
Disease::MESH:D001172	DaG	Gene::5341
Disease::MESH:D012030	DaG	Gene::8266
Disease::MESH:D003324	DaG	Gene::6926
Disease::MESH:D050197	DaG	Gene::5054
Disease::MESH:D008175	DaG	Gene::6385
Disease::MESH:D014820	DaG	Gene::2944
Disease::MESH:C538412	DaG	Gene::51167
Disease::MESH:D009765	DaG	Gene::367
Disease::MESH:D010051	DaG	Gene::467
Disease::MESH:D012030	DaG	Gene::64388
Disease::MESH:D009103	DaG	Gene::7421
Disease::MESH:D003876	DaG	Gene::84433
Disease::MESH:D010051	DaG	Gene::2194
Disease::MESH:D001249	DaG	Gene::177
Disease::MESH:D008268	DaG	Gene::59338
Disease::MESH:D019337	DaG	Gene::5290
Disease::MESH:D003924	DaG	Gene::51738
Disease::MESH:D012595	DaG	Gene::26191
Disease::MESH:D001943	DaG	Gene::56945
Disease::MESH:D001714	DaG	Gene::2625
Disease::MESH:D015535	DaG	Gene::4843
Disease::MESH:D009290	DaG	Gene::8835
Disease::MESH:D050197	DaG	Gene::7040
Disease::MESH:D019955	DaG	Gene::115004
Disease::MESH:D001932	DaG	Gene::4352
Disease::MESH:D003924	DaG	Gene::3651
Disease::MESH:D012468	DaG	Gene::51514
Disease::MESH:C537243	DaG	Gene::51084
Disease::MESH:C537243	DaG	Gene::6757
Disease::MESH:D001714	DaG	Gene::2932
Disease::MESH:D007676	DaG	Gene::1394
Disease::MESH:D004938	DaG	Gene::3791
Disease::MESH:D007676	DaG	Gene::38
Disease::MESH:D012559	DaG	Gene::54820
Disease::MESH:C536597	DaG	Gene::9445
Disease::MESH:D015535	DaG	Gene::3605
Disease::MESH:D010518	DaG	Gene::7097
Disease::MESH:D005910	DaG	Gene::5742
Disease::MESH:D003324	DaG	Gene::7538
Disease::MESH:D006973	DaG	Gene::29124
Disease::MESH:D050197	DaG	Gene::1581
Disease::MESH:C538412	DaG	Gene::718
Disease::MESH:D007680	DaG	Gene::6648
Disease::MESH:D001943	DaG	Gene::55809
Disease::MESH:D003093	DaG	Gene::5334
Disease::MESH:C536597	DaG	Gene::55103
Disease::MESH:C537243	DaG	Gene::8409
Disease::MESH:D001943	DaG	Gene::6364
Disease::MESH:D010024	DaG	Gene::54
Disease::MESH:C538412	DaG	Gene::1356
Disease::MESH:D003324	DaG	Gene::60
Disease::MESH:D003324	DaG	Gene::10059
Disease::MESH:D002971	DaG	Gene::113452
Disease::MESH:D019337	DaG	Gene::10563
Disease::MESH:D005910	DaG	Gene::3791
Disease::MESH:D001749	DaG	Gene::3486
Disease::MESH:D015433	DaG	Gene::718
Disease::MESH:D000740	DaG	Gene::7037
Disease::MESH:D004938	DaG	Gene::1026
Disease::MESH:D008577	DaG	Gene::7157
Disease::MESH:D001943	DaG	Gene::7157
Disease::MESH:D000740	DaG	Gene::113235
Disease::MESH:C537243	DaG	Gene::51341
Disease::MESH:D007037	DaG	Gene::551
Disease::MESH:D009765	DaG	Gene::3586
Disease::MESH:D009765	DaG	Gene::1636
Disease::MESH:D009765	DaG	Gene::23175
Disease::MESH:D003924	DaG	Gene::2155
Disease::MESH:D003324	DaG	Gene::5320
Disease::MESH:D000740	DaG	Gene::51067
Disease::MESH:C538412	DaG	Gene::9768
Disease::MESH:D008175	DaG	Gene::374
Disease::MESH:D005901	DaG	Gene::1029
Disease::MESH:D000740	DaG	Gene::4179
Disease::MESH:D008175	DaG	Gene::3576
Disease::MESH:C538412	DaG	Gene::114548
Disease::MESH:D001714	DaG	Gene::81562
Disease::MESH:D000690	DaG	Gene::439
Disease::MESH:D004827	DaG	Gene::51554
Disease::MESH:D010300	DaG	Gene::2643
Disease::MESH:D001749	DaG	Gene::360
Disease::MESH:C537243	DaG	Gene::7079
Disease::MESH:D004827	DaG	Gene::10715
Disease::MESH:D014029	DaG	Gene::1137
Disease::MESH:D001943	DaG	Gene::2662
Disease::MESH:D008545	DaG	Gene::4893
Disease::MESH:D013274	DaG	Gene::324
Disease::MESH:D000310	DaG	Gene::5566
Disease::MESH:C536231	DaG	Gene::7112
Disease::MESH:D009765	DaG	Gene::4852
Disease::MESH:D000740	DaG	Gene::961
Disease::MESH:D004938	DaG	Gene::220972
Disease::MESH:D012509	DaG	Gene::7422
Disease::MESH:D001943	DaG	Gene::796
Disease::MESH:D008180	DaG	Gene::919
Disease::MESH:D008175	DaG	Gene::8570
Disease::MESH:D001172	DaG	Gene::3119
Disease::MESH:D004827	DaG	Gene::4968
Disease::MESH:D001932	DaG	Gene::6469
Disease::MESH:D001289	DaG	Gene::64478
Disease::MESH:D024821	DaG	Gene::26291
Disease::MESH:C538412	DaG	Gene::2589
Disease::MESH:D001321	DaG	Gene::64326
Disease::MESH:C538412	DaG	Gene::4332
Disease::MESH:C536215	DaG	Gene::5743
Disease::MESH:C538412	DaG	Gene::7462
Disease::MESH:D001471	DaG	Gene::1029
Disease::MESH:D012148	DaG	Gene::1775
Disease::MESH:D015433	DaG	Gene::6916
Disease::MESH:D004827	DaG	Gene::1996
Disease::MESH:C536597	DaG	Gene::6750
Disease::MESH:D010190	DaG	Gene::3439
Disease::MESH:D011085	DaG	Gene::6770
Disease::MESH:D003093	DaG	Gene::345611
Disease::MESH:D009103	DaG	Gene::4318
Disease::MESH:D001249	DaG	Gene::6036
Disease::MESH:D012468	DaG	Gene::23373
Disease::MESH:D005910	DaG	Gene::2670
Disease::MESH:D003324	DaG	Gene::2034
Disease::MESH:D011085	DaG	Gene::2324
Disease::MESH:D004938	DaG	Gene::1548
Disease::MESH:D003922	DaG	Gene::3106
Disease::MESH:D003093	DaG	Gene::11315
Disease::MESH:D011085	DaG	Gene::23112
Disease::MESH:D003876	DaG	Gene::3569
Disease::MESH:D009290	DaG	Gene::7133
Disease::MESH:D005910	DaG	Gene::90
Disease::MESH:D029424	DaG	Gene::3605
Disease::MESH:D008545	DaG	Gene::1019
Disease::MESH:D009765	DaG	Gene::1588
Disease::MESH:D008175	DaG	Gene::8897
Disease::MESH:D016584	DaG	Gene::885
Disease::MESH:D007680	DaG	Gene::5290
Disease::MESH:D008654	DaG	Gene::4162
Disease::MESH:C537243	DaG	Gene::64374
Disease::MESH:D003324	DaG	Gene::10611
Disease::MESH:D004938	DaG	Gene::4853
Disease::MESH:D004938	DaG	Gene::3958
Disease::MESH:D009765	DaG	Gene::51057
Disease::MESH:D024821	DaG	Gene::23411
Disease::MESH:D006973	DaG	Gene::6296
Disease::MESH:D003324	DaG	Gene::3399
Disease::MESH:D065631	DaG	Gene::6356
Disease::MESH:D004827	DaG	Gene::1200
Disease::MESH:D050197	DaG	Gene::5595
Disease::MESH:D009217	DaG	Gene::26519
Disease::MESH:D000740	DaG	Gene::7015
Disease::MESH:D008105	DaG	Gene::183
Disease::MESH:D004827	DaG	Gene::7124
Disease::MESH:D006973	DaG	Gene::66002
Disease::MESH:D009373	DaG	Gene::100289087
Disease::MESH:D011565	DaG	Gene::6364
Disease::MESH:D007680	DaG	Gene::2272
Disease::MESH:C537243	DaG	Gene::9538
Disease::MESH:D002446	DaG	Gene::387357
Disease::MESH:D008881	DaG	Gene::10100
Disease::MESH:D008175	DaG	Gene::4312
Disease::MESH:D001172	DaG	Gene::7980
Disease::MESH:D010190	DaG	Gene::6690
Disease::MESH:D012559	DaG	Gene::56924
Disease::MESH:D011085	DaG	Gene::104
Disease::MESH:D014594	DaG	Gene::5424
Disease::MESH:D001321	DaG	Gene::1742
Disease::MESH:D004827	DaG	Gene::11284
Disease::MESH:D001943	DaG	Gene::1825
Disease::MESH:D006973	DaG	Gene::4851
Disease::MESH:D012559	DaG	Gene::1141
Disease::MESH:D012559	DaG	Gene::2033
Disease::MESH:D006973	DaG	Gene::4880
Disease::MESH:C538412	DaG	Gene::9555
Disease::MESH:D011085	DaG	Gene::388552
Disease::MESH:D009765	DaG	Gene::116519
Disease::MESH:D001321	DaG	Gene::4988
Disease::MESH:D009765	DaG	Gene::8660
Disease::MESH:D003093	DaG	Gene::3383
Disease::MESH:D003876	DaG	Gene::3565
Disease::MESH:D001749	DaG	Gene::2954
Disease::MESH:D010024	DaG	Gene::4609
Disease::MESH:D050197	DaG	Gene::207
Disease::MESH:D001528	DaG	Gene::3683
Disease::MESH:D001943	DaG	Gene::972
Disease::MESH:D006258	DaG	Gene::6774
Disease::MESH:D008113	DaG	Gene::467
Disease::MESH:D001943	DaG	Gene::5154
Disease::MESH:D019337	DaG	Gene::7994
Disease::MESH:C536215	DaG	Gene::117289
Disease::MESH:D008545	DaG	Gene::6850
Disease::MESH:D000690	DaG	Gene::55277
Disease::MESH:D008180	DaG	Gene::8718
Disease::MESH:D008180	DaG	Gene::83593
Disease::MESH:D013274	DaG	Gene::51292
Disease::MESH:D009217	DaG	Gene::4303
Disease::MESH:D006973	DaG	Gene::4609
Disease::MESH:D010300	DaG	Gene::3630
Disease::MESH:D003924	DaG	Gene::1394
Disease::MESH:C537243	DaG	Gene::116113
Disease::MESH:D000437	DaG	Gene::124
Disease::MESH:D001943	DaG	Gene::708
Disease::MESH:D001943	DaG	Gene::23028
Disease::MESH:D001249	DaG	Gene::3600
Disease::MESH:D001943	DaG	Gene::81031
Disease::MESH:D050197	DaG	Gene::345
Disease::MESH:C537243	DaG	Gene::842
Disease::MESH:D000690	DaG	Gene::400916
Disease::MESH:C538412	DaG	Gene::5328
Disease::MESH:D005901	DaG	Gene::144100
Disease::MESH:D015433	DaG	Gene::2548
Disease::MESH:C536597	DaG	Gene::6855
Disease::MESH:D000690	DaG	Gene::155061
Disease::MESH:D004827	DaG	Gene::4887
Disease::MESH:D012468	DaG	Gene::2982
Disease::MESH:D001172	DaG	Gene::6366
Disease::MESH:D003324	DaG	Gene::1160
Disease::MESH:C536597	DaG	Gene::23646
Disease::MESH:D000740	DaG	Gene::2952
Disease::MESH:D001943	DaG	Gene::3856
Disease::MESH:C537243	DaG	Gene::3479
Disease::MESH:D003324	DaG	Gene::2837
Disease::MESH:D001943	DaG	Gene::5925
Disease::MESH:D012559	DaG	Gene::4842
Disease::MESH:D012468	DaG	Gene::8846
Disease::MESH:D009217	DaG	Gene::5077
Disease::MESH:D011085	DaG	Gene::374955
Disease::MESH:D009217	DaG	Gene::4267
Disease::MESH:D019337	DaG	Gene::2052
Disease::MESH:D013736	DaG	Gene::2072
Disease::MESH:D003093	DaG	Gene::5468
Disease::MESH:D004827	DaG	Gene::1476
Disease::MESH:D008113	DaG	Gene::3725
Disease::MESH:D006973	DaG	Gene::672
Disease::MESH:D000163	DaG	Gene::7852
Disease::MESH:D017544	DaG	Gene::4318
Disease::MESH:D008113	DaG	Gene::2950
Disease::MESH:D002583	DaG	Gene::3642
Disease::MESH:D019337	DaG	Gene::4300
Disease::MESH:D012030	DaG	Gene::57369
Disease::MESH:D006258	DaG	Gene::2944
Disease::MESH:D001321	DaG	Gene::1610
Disease::MESH:D008545	DaG	Gene::7098
Disease::MESH:D003922	DaG	Gene::3040
Disease::MESH:D012468	DaG	Gene::2621
Disease::MESH:D001943	DaG	Gene::23493
Disease::MESH:D008175	DaG	Gene::1728
Disease::MESH:D003876	DaG	Gene::3458
Disease::MESH:D001249	DaG	Gene::706
Disease::MESH:D011085	DaG	Gene::347088
Disease::MESH:D005923	DaG	Gene::6687
Disease::MESH:D008175	DaG	Gene::207
Disease::MESH:D010300	DaG	Gene::478
Disease::MESH:D005901	DaG	Gene::4638
Disease::MESH:D000690	DaG	Gene::466
Disease::MESH:D009765	DaG	Gene::5293
Disease::MESH:D000740	DaG	Gene::213
Disease::MESH:D003324	DaG	Gene::11238
Disease::MESH:D000437	DaG	Gene::2806
Disease::MESH:D001172	DaG	Gene::6401
Disease::MESH:D000437	DaG	Gene::4852
Disease::MESH:C536597	DaG	Gene::945
Disease::MESH:D013274	DaG	Gene::10330
Disease::MESH:D010051	DaG	Gene::1499
Disease::MESH:D010300	DaG	Gene::65018
Disease::MESH:D012468	DaG	Gene::9223
Disease::MESH:D001749	DaG	Gene::7037
Disease::MESH:D002446	DaG	Gene::5550
Disease::MESH:D009103	DaG	Gene::1901
Disease::MESH:C537243	DaG	Gene::1312
Disease::MESH:D013274	DaG	Gene::23246
Disease::MESH:D010024	DaG	Gene::1278
Disease::MESH:D019337	DaG	Gene::2629
Disease::MESH:C536597	DaG	Gene::169792
Disease::MESH:D011085	DaG	Gene::7054
Disease::MESH:D009765	DaG	Gene::11255
Disease::MESH:D009765	DaG	Gene::57104
Disease::MESH:D011565	DaG	Gene::3565
Disease::MESH:D003924	DaG	Gene::4513
Disease::MESH:D008175	DaG	Gene::7039
Disease::MESH:D014594	DaG	Gene::5378
Disease::MESH:C536215	DaG	Gene::1670
Disease::MESH:D001063	DaG	Gene::4583
Disease::MESH:D012878	DaG	Gene::2735
Disease::MESH:D011085	DaG	Gene::53335
Disease::MESH:D009103	DaG	Gene::965
Disease::MESH:D029424	DaG	Gene::925
Disease::MESH:D008180	DaG	Gene::356
Disease::MESH:D004827	DaG	Gene::6046
Disease::MESH:D010195	DaG	Gene::3952
Disease::MESH:D004827	DaG	Gene::3767
Disease::MESH:D003924	DaG	Gene::203
Disease::MESH:D006973	DaG	Gene::7222
