drugbank_id	mesh_id	source	target	edges
DB00620	D001607	Compound::DB00620	Disease::MESH:D001607	DRUGBANK::treats::Compound:Disease
DB00620	C535954	Compound::DB00620	Disease::MESH:C535954	DRUGBANK::treats::Compound:Disease
DB00620	D012507	Compound::DB00620	Disease::MESH:D012507	DRUGBANK::treats::Compound:Disease
DB00620	D003882	Compound::DB00620	Disease::MESH:D003882	DRUGBANK::treats::Compound:Disease
DB00620	D017285	Compound::DB00620	Disease::MESH:D017285	DRUGBANK::treats::Compound:Disease
DB00620	D008180	Compound::DB00620	Disease::MESH:D008180	DRUGBANK::treats::Compound:Disease
DB00620	C536315	Compound::DB00620	Disease::MESH:C536315	DRUGBANK::treats::Compound:Disease
DB00620	D014397	Compound::DB00620	Disease::MESH:D014397	DRUGBANK::treats::Compound:Disease
DB00620	D012214	Compound::DB00620	Disease::MESH:D012214	DRUGBANK::treats::Compound:Disease
DB00620	D013167	Compound::DB00620	Disease::MESH:D013167	DRUGBANK::treats::Compound:Disease
DB00620	D015535	Compound::DB00620	Disease::MESH:D015535	DRUGBANK::treats::Compound:Disease
DB00620	D007938	Compound::DB00620	Disease::MESH:D007938	DRUGBANK::treats::Compound:Disease
DB00620	D008223	Compound::DB00620	Disease::MESH:D008223	DRUGBANK::treats::Compound:Disease
DB00620	D011507	Compound::DB00620	Disease::MESH:D011507	DRUGBANK::treats::Compound:Disease
DB00620	D009402	Compound::DB00620	Disease::MESH:D009402	DRUGBANK::treats::Compound:Disease
DB00620	D020370	Compound::DB00620	Disease::MESH:D020370	DRUGBANK::treats::Compound:Disease
DB00622	D060050	Compound::DB00622	Disease::MESH:D060050	DRUGBANK::treats::Compound:Disease
DB00622	D006973	Compound::DB00622	Disease::MESH:D006973	DRUGBANK::treats::Compound:Disease
DB00623	D011618	Compound::DB00623	Disease::MESH:D011618	DRUGBANK::treats::Compound:Disease
DB00624	D007006	Compound::DB00624	Disease::MESH:D007006	DRUGBANK::treats::Compound:Disease
DB00624	D007713	Compound::DB00624	Disease::MESH:D007713	DRUGBANK::treats::Compound:Disease
DB00625	D015658	Compound::DB00625	Disease::MESH:D015658	DRUGBANK::treats::Compound:Disease
DB00625	D000163	Compound::DB00625	Disease::MESH:D000163	DRUGBANK::treats::Compound:Disease
DB00626	D004653	Compound::DB00626	Disease::MESH:D004653	DRUGBANK::treats::Compound:Disease
DB00626	D012871	Compound::DB00626	Disease::MESH:D012871	DRUGBANK::treats::Compound:Disease
DB00627	D001361	Compound::DB00627	Disease::MESH:D001361	DRUGBANK::treats::Compound:Disease
DB00627	D006949	Compound::DB00627	Disease::MESH:D006949	DRUGBANK::treats::Compound:Disease
DB00627	D050171	Compound::DB00627	Disease::MESH:D050171	DRUGBANK::treats::Compound:Disease
DB00627	D009203	Compound::DB00627	Disease::MESH:D009203	DRUGBANK::treats::Compound:Disease
DB00627	D050197	Compound::DB00627	Disease::MESH:D050197	DRUGBANK::treats::Compound:Disease
DB00627	D003324	Compound::DB00627	Disease::MESH:D003324	DRUGBANK::treats::Compound:Disease
DB00627	D015228	Compound::DB00627	Disease::MESH:D015228	DRUGBANK::treats::Compound:Disease
DB00628	D001008	Compound::DB00628	Disease::MESH:D001008	DRUGBANK::treats::Compound:Disease
DB00630	D010024	Compound::DB00630	Disease::MESH:D010024	DRUGBANK::treats::Compound:Disease
DB00631	D054198	Compound::DB00631	Disease::MESH:D054198	DRUGBANK::treats::Compound:Disease
DB00632	D006561	Compound::DB00632	Disease::MESH:D006561	DRUGBANK::treats::Compound:Disease
DB00632	D006560	Compound::DB00632	Disease::MESH:D006560	DRUGBANK::treats::Compound:Disease
DB00634	D016585	Compound::DB00634	Disease::MESH:D016585	DRUGBANK::treats::Compound:Disease
DB00634	D007634	Compound::DB00634	Disease::MESH:D007634	DRUGBANK::treats::Compound:Disease
DB00634	D001762	Compound::DB00634	Disease::MESH:D001762	DRUGBANK::treats::Compound:Disease
DB00636	D006952	Compound::DB00636	Disease::MESH:D006952	DRUGBANK::treats::Compound:Disease
DB00637	D006967	Compound::DB00637	Disease::MESH:D006967	DRUGBANK::treats::Compound:Disease
DB00637	D012220	Compound::DB00637	Disease::MESH:D012220	DRUGBANK::treats::Compound:Disease
DB00637	D003231	Compound::DB00637	Disease::MESH:D003231	DRUGBANK::treats::Compound:Disease
DB00637	D001145	Compound::DB00637	Disease::MESH:D001145	DRUGBANK::treats::Compound:Disease
DB00638	D003920	Compound::DB00638	Disease::MESH:D003920	DRUGBANK::treats::Compound:Disease
DB00638	D006943	Compound::DB00638	Disease::MESH:D006943	DRUGBANK::treats::Compound:Disease
DB00638	D006946	Compound::DB00638	Disease::MESH:D006946	DRUGBANK::treats::Compound:Disease
DB00639	D002181	Compound::DB00639	Disease::MESH:D002181	DRUGBANK::treats::Compound:Disease
DB00640	D013617	Compound::DB00640	Disease::MESH:D013617	DRUGBANK::treats::Compound:Disease
DB00641	D006949	Compound::DB00641	Disease::MESH:D006949	DRUGBANK::treats::Compound:Disease
DB00641	D006938	Compound::DB00641	Disease::MESH:D006938	DRUGBANK::treats::Compound:Disease
DB00641	D050171	Compound::DB00641	Disease::MESH:D050171	DRUGBANK::treats::Compound:Disease
DB00641	C564161	Compound::DB00641	Disease::MESH:C564161	DRUGBANK::treats::Compound:Disease
DB00641	D015228	Compound::DB00641	Disease::MESH:D015228	DRUGBANK::treats::Compound:Disease
DB00641	D006953	Compound::DB00641	Disease::MESH:D006953	DRUGBANK::treats::Compound:Disease
DB00641	D006952	Compound::DB00641	Disease::MESH:D006952	DRUGBANK::treats::Compound:Disease
DB00641	D009203	Compound::DB00641	Disease::MESH:D009203	DRUGBANK::treats::Compound:Disease
DB00641	D020521	Compound::DB00641	Disease::MESH:D020521	DRUGBANK::treats::Compound:Disease
DB00641	D003327	Compound::DB00641	Disease::MESH:D003327	DRUGBANK::treats::Compound:Disease
DB00641	D002561	Compound::DB00641	Disease::MESH:D002561	DRUGBANK::treats::Compound:Disease
DB00641	D002318	Compound::DB00641	Disease::MESH:D002318	DRUGBANK::treats::Compound:Disease
DB00641	D003920	Compound::DB00641	Disease::MESH:D003920	DRUGBANK::treats::Compound:Disease
DB00641	D050197	Compound::DB00641	Disease::MESH:D050197	DRUGBANK::treats::Compound:Disease
DB00641	D003324	Compound::DB00641	Disease::MESH:D003324	DRUGBANK::treats::Compound:Disease
DB00641	D002546	Compound::DB00641	Disease::MESH:D002546	DRUGBANK::treats::Compound:Disease
DB00641	D002340	Compound::DB00641	Disease::MESH:D002340	DRUGBANK::treats::Compound:Disease
DB00641	D058729	Compound::DB00641	Disease::MESH:D058729	DRUGBANK::treats::Compound:Disease
DB00641	D007383	Compound::DB00641	Disease::MESH:D007383	DRUGBANK::treats::Compound:Disease
DB00641	D017544	Compound::DB00641	Disease::MESH:D017544	DRUGBANK::treats::Compound:Disease
DB00641	D007676	Compound::DB00641	Disease::MESH:D007676	DRUGBANK::treats::Compound:Disease
DB00642	D002289	Compound::DB00642	Disease::MESH:D002289	DRUGBANK::treats::Compound:Disease
DB00644	D010911	Compound::DB00644	Disease::MESH:D010911	DRUGBANK::treats::Compound:Disease
DB00645	D013281	Compound::DB00645	Disease::MESH:D013281	DRUGBANK::treats::Compound:Disease
DB00645	D006560	Compound::DB00645	Disease::MESH:D006560	DRUGBANK::treats::Compound:Disease
DB00646	D002180	Compound::DB00646	Disease::MESH:D002180	DRUGBANK::treats::Compound:Disease
DB00646	D002181	Compound::DB00646	Disease::MESH:D002181	DRUGBANK::treats::Compound:Disease
DB00646	D012871	Compound::DB00646	Disease::MESH:D012871	DRUGBANK::treats::Compound:Disease
DB00646	D001424	Compound::DB00646	Disease::MESH:D001424	DRUGBANK::treats::Compound:Disease
DB00646	D011537	Compound::DB00646	Disease::MESH:D011537	DRUGBANK::treats::Compound:Disease
DB00646	D058365	Compound::DB00646	Disease::MESH:D058365	DRUGBANK::treats::Compound:Disease
DB00648	D018268	Compound::DB00648	Disease::MESH:D018268	DRUGBANK::treats::Compound:Disease
DB00648	D003480	Compound::DB00648	Disease::MESH:D003480	DRUGBANK::treats::Compound:Disease
DB00649	D000258	Compound::DB00649	Disease::MESH:D000258	DRUGBANK::treats::Compound:Disease
DB00650	D012516	Compound::DB00650	Disease::MESH:D012516	DRUGBANK::treats::Compound:Disease
DB00650	D000749	Compound::DB00650	Disease::MESH:D000749	DRUGBANK::treats::Compound:Disease
DB00650	D010383	Compound::DB00650	Disease::MESH:D010383	DRUGBANK::treats::Compound:Disease
DB00651	D001249	Compound::DB00651	Disease::MESH:D001249	DRUGBANK::treats::Compound:Disease
DB00651	D001986	Compound::DB00651	Disease::MESH:D001986	DRUGBANK::treats::Compound:Disease
DB00651	D001991	Compound::DB00651	Disease::MESH:D001991	DRUGBANK::treats::Compound:Disease
DB00651	D004646	Compound::DB00651	Disease::MESH:D004646	DRUGBANK::treats::Compound:Disease
DB00652	D010146	Compound::DB00652	Disease::MESH:D010146	DRUGBANK::treats::Compound:Disease
DB00653	D012640	Compound::DB00653	Disease::MESH:D012640	DRUGBANK::treats::Compound:Disease
DB00653	D018805	Compound::DB00653	Disease::MESH:D018805	DRUGBANK::treats::Compound:Disease
DB00653	D011225	Compound::DB00653	Disease::MESH:D011225	DRUGBANK::treats::Compound:Disease
DB00653	D004461	Compound::DB00653	Disease::MESH:D004461	DRUGBANK::treats::Compound:Disease
DB00653	D009393	Compound::DB00653	Disease::MESH:D009393	DRUGBANK::treats::Compound:Disease
DB00653	D008275	Compound::DB00653	Disease::MESH:D008275	DRUGBANK::treats::Compound:Disease
DB00653	D013746	Compound::DB00653	Disease::MESH:D013746	DRUGBANK::treats::Compound:Disease
DB00653	D006996	Compound::DB00653	Disease::MESH:D006996	DRUGBANK::treats::Compound:Disease
DB00654	D005902	Compound::DB00654	Disease::MESH:D005902	DRUGBANK::treats::Compound:Disease
DB00654	D009798	Compound::DB00654	Disease::MESH:D009798	DRUGBANK::treats::Compound:Disease
DB00654	D015812	Compound::DB00654	Disease::MESH:D015812	DRUGBANK::treats::Compound:Disease
DB00656	D003865	Compound::DB00656	Disease::MESH:D003865	DRUGBANK::treats::Compound:Disease
DB00656	D000437	Compound::DB00656	Disease::MESH:D000437	DRUGBANK::treats::Compound:Disease
DB00656	D007319	Compound::DB00656	Disease::MESH:D007319	DRUGBANK::treats::Compound:Disease
DB00656	D003704	Compound::DB00656	Disease::MESH:D003704	DRUGBANK::treats::Compound:Disease
DB00656	D000544	Compound::DB00656	Disease::MESH:D000544	DRUGBANK::treats::Compound:Disease
DB00656	D012559	Compound::DB00656	Disease::MESH:D012559	DRUGBANK::treats::Compound:Disease
DB00656	D001068	Compound::DB00656	Disease::MESH:D001068	DRUGBANK::treats::Compound:Disease
DB00656	D005356	Compound::DB00656	Disease::MESH:D005356	DRUGBANK::treats::Compound:Disease
DB00657	D000075222	Compound::DB00657	Disease::MESH:D000075222	DRUGBANK::treats::Compound:Disease
DB00657	D006974	Compound::DB00657	Disease::MESH:D006974	DRUGBANK::treats::Compound:Disease
DB00658	D007676	Compound::DB00658	Disease::MESH:D007676	DRUGBANK::treats::Compound:Disease
DB00659	D000437	Compound::DB00659	Disease::MESH:D000437	DRUGBANK::treats::Compound:Disease
DB00660	D012607	Compound::DB00660	Disease::MESH:D012607	DRUGBANK::treats::Compound:Disease
DB00660	D016472	Compound::DB00660	Disease::MESH:D016472	DRUGBANK::treats::Compound:Disease
DB00661	D000788	Compound::DB00661	Disease::MESH:D000788	DRUGBANK::treats::Compound:Disease
DB00661	D000789	Compound::DB00661	Disease::MESH:D000789	DRUGBANK::treats::Compound:Disease
DB00661	D060050	Compound::DB00661	Disease::MESH:D060050	DRUGBANK::treats::Compound:Disease
DB00661	D006973	Compound::DB00661	Disease::MESH:D006973	DRUGBANK::treats::Compound:Disease
DB00661	D001282	Compound::DB00661	Disease::MESH:D001282	DRUGBANK::treats::Compound:Disease
DB00661	D013610	Compound::DB00661	Disease::MESH:D013610	DRUGBANK::treats::Compound:Disease
DB00661	D001281	Compound::DB00661	Disease::MESH:D001281	DRUGBANK::treats::Compound:Disease
DB00661	D003027	Compound::DB00661	Disease::MESH:D003027	DRUGBANK::treats::Compound:Disease
DB00662	D009325	Compound::DB00662	Disease::MESH:D009325	DRUGBANK::treats::Compound:Disease
DB00662	D005759	Compound::DB00662	Disease::MESH:D005759	DRUGBANK::treats::Compound:Disease
DB00663	D003877	Compound::DB00663	Disease::MESH:D003877	DRUGBANK::treats::Compound:Disease
DB00663	D003876	Compound::DB00663	Disease::MESH:D003876	DRUGBANK::treats::Compound:Disease
DB00663	D011565	Compound::DB00663	Disease::MESH:D011565	DRUGBANK::treats::Compound:Disease
DB00663	D003963	Compound::DB00663	Disease::MESH:D003963	DRUGBANK::treats::Compound:Disease
DB00663	D012871	Compound::DB00663	Disease::MESH:D012871	DRUGBANK::treats::Compound:Disease
DB00664	D014552	Compound::DB00664	Disease::MESH:D014552	DRUGBANK::treats::Compound:Disease
DB00666	D004715	Compound::DB00666	Disease::MESH:D004715	DRUGBANK::treats::Compound:Disease
DB00668	D006967	Compound::DB00668	Disease::MESH:D006967	DRUGBANK::treats::Compound:Disease
DB00668	D000707	Compound::DB00668	Disease::MESH:D000707	DRUGBANK::treats::Compound:Disease
DB00668	D006323	Compound::DB00668	Disease::MESH:D006323	DRUGBANK::treats::Compound:Disease
DB00668	D006333	Compound::DB00668	Disease::MESH:D006333	DRUGBANK::treats::Compound:Disease
DB00668	D012770	Compound::DB00668	Disease::MESH:D012770	DRUGBANK::treats::Compound:Disease
DB00668	D052016	Compound::DB00668	Disease::MESH:D052016	DRUGBANK::treats::Compound:Disease
DB00668	D012220	Compound::DB00668	Disease::MESH:D012220	DRUGBANK::treats::Compound:Disease
DB00668	D001994	Compound::DB00668	Disease::MESH:D001994	DRUGBANK::treats::Compound:Disease
DB00668	D013575	Compound::DB00668	Disease::MESH:D013575	DRUGBANK::treats::Compound:Disease
DB00668	D005184	Compound::DB00668	Disease::MESH:D005184	DRUGBANK::treats::Compound:Disease
DB00668	D012713	Compound::DB00668	Disease::MESH:D012713	DRUGBANK::treats::Compound:Disease
DB00668	D014581	Compound::DB00668	Disease::MESH:D014581	DRUGBANK::treats::Compound:Disease
DB00668	D000799	Compound::DB00668	Disease::MESH:D000799	DRUGBANK::treats::Compound:Disease
DB00668	D020521	Compound::DB00668	Disease::MESH:D020521	DRUGBANK::treats::Compound:Disease
DB00668	D005902	Compound::DB00668	Disease::MESH:D005902	DRUGBANK::treats::Compound:Disease
DB00668	D001249	Compound::DB00668	Disease::MESH:D001249	DRUGBANK::treats::Compound:Disease
DB00668	D012135	Compound::DB00668	Disease::MESH:D012135	DRUGBANK::treats::Compound:Disease
DB00668	D001049	Compound::DB00668	Disease::MESH:D001049	DRUGBANK::treats::Compound:Disease
DB00668	D015878	Compound::DB00668	Disease::MESH:D015878	DRUGBANK::treats::Compound:Disease
DB00669	D008881	Compound::DB00669	Disease::MESH:D008881	DRUGBANK::treats::Compound:Disease
DB00669	D004827	Compound::DB00669	Disease::MESH:D004827	DRUGBANK::treats::Compound:Disease
DB00669	D003027	Compound::DB00669	Disease::MESH:D003027	DRUGBANK::treats::Compound:Disease
DB00670	D010437	Compound::DB00670	Disease::MESH:D010437	DRUGBANK::treats::Compound:Disease
DB00670	D013276	Compound::DB00670	Disease::MESH:D013276	DRUGBANK::treats::Compound:Disease
DB00670	D004381	Compound::DB00670	Disease::MESH:D004381	DRUGBANK::treats::Compound:Disease
DB00671	D014552	Compound::DB00671	Disease::MESH:D014552	DRUGBANK::treats::Compound:Disease
DB00671	D010033	Compound::DB00671	Disease::MESH:D010033	DRUGBANK::treats::Compound:Disease
DB00671	D010612	Compound::DB00671	Disease::MESH:D010612	DRUGBANK::treats::Compound:Disease
DB00671	D014069	Compound::DB00671	Disease::MESH:D014069	DRUGBANK::treats::Compound:Disease
DB00671	D001991	Compound::DB00671	Disease::MESH:D001991	DRUGBANK::treats::Compound:Disease
DB00671	D006069	Compound::DB00671	Disease::MESH:D006069	DRUGBANK::treats::Compound:Disease
DB00672	D003924	Compound::DB00672	Disease::MESH:D003924	DRUGBANK::treats::Compound:Disease
DB00673	D009325	Compound::DB00673	Disease::MESH:D009325	DRUGBANK::treats::Compound:Disease
DB00673	D002277	Compound::DB00673	Disease::MESH:D002277	DRUGBANK::treats::Compound:Disease
DB00674	D000544	Compound::DB00674	Disease::MESH:D000544	DRUGBANK::treats::Compound:Disease
DB00675	D002285	Compound::DB00675	Disease::MESH:D002285	DRUGBANK::treats::Compound:Disease
DB00676	D012871	Compound::DB00676	Disease::MESH:D012871	DRUGBANK::treats::Compound:Disease
DB00676	D012532	Compound::DB00676	Disease::MESH:D012532	DRUGBANK::treats::Compound:Disease
DB00677	D005901	Compound::DB00677	Disease::MESH:D005901	DRUGBANK::treats::Compound:Disease
DB00677	D005128	Compound::DB00677	Disease::MESH:D005128	DRUGBANK::treats::Compound:Disease
DB00678	D006973	Compound::DB00678	Disease::MESH:D006973	DRUGBANK::treats::Compound:Disease
DB00678	D020521	Compound::DB00678	Disease::MESH:D020521	DRUGBANK::treats::Compound:Disease
DB00678	D017379	Compound::DB00678	Disease::MESH:D017379	DRUGBANK::treats::Compound:Disease
DB00678	D003928	Compound::DB00678	Disease::MESH:D003928	DRUGBANK::treats::Compound:Disease
DB00678	D011507	Compound::DB00678	Disease::MESH:D011507	DRUGBANK::treats::Compound:Disease
DB00678	D003924	Compound::DB00678	Disease::MESH:D003924	DRUGBANK::treats::Compound:Disease
DB00679	D012559	Compound::DB00679	Disease::MESH:D012559	DRUGBANK::treats::Compound:Disease
DB00680	D005117	Compound::DB00680	Disease::MESH:D005117	DRUGBANK::treats::Compound:Disease
DB00680	D001145	Compound::DB00680	Disease::MESH:D001145	DRUGBANK::treats::Compound:Disease
DB00681	D009181	Compound::DB00681	Disease::MESH:D009181	DRUGBANK::treats::Compound:Disease
DB00682	D054556	Compound::DB00682	Disease::MESH:D054556	DRUGBANK::treats::Compound:Disease
DB00682	D011655	Compound::DB00682	Disease::MESH:D011655	DRUGBANK::treats::Compound:Disease
DB00682	D013923	Compound::DB00682	Disease::MESH:D013923	DRUGBANK::treats::Compound:Disease
DB00682	D001281	Compound::DB00682	Disease::MESH:D001281	DRUGBANK::treats::Compound:Disease
DB00682	D009203	Compound::DB00682	Disease::MESH:D009203	DRUGBANK::treats::Compound:Disease
DB00682	D020521	Compound::DB00682	Disease::MESH:D020521	DRUGBANK::treats::Compound:Disease
DB00683	D000647	Compound::DB00683	Disease::MESH:D000647	DRUGBANK::treats::Compound:Disease
DB00683	D013226	Compound::DB00683	Disease::MESH:D013226	DRUGBANK::treats::Compound:Disease
DB00683	D004827	Compound::DB00683	Disease::MESH:D004827	DRUGBANK::treats::Compound:Disease
DB00684	D011552	Compound::DB00684	Disease::MESH:D011552	DRUGBANK::treats::Compound:Disease
DB00684	D007239	Compound::DB00684	Disease::MESH:D007239	DRUGBANK::treats::Compound:Disease
DB00685	D006069	Compound::DB00685	Disease::MESH:D006069	DRUGBANK::treats::Compound:Disease
DB00685	D014526	Compound::DB00685	Disease::MESH:D014526	DRUGBANK::treats::Compound:Disease
DB00685	D002575	Compound::DB00685	Disease::MESH:D002575	DRUGBANK::treats::Compound:Disease
DB00686	D018856	Compound::DB00686	Disease::MESH:D018856	DRUGBANK::treats::Compound:Disease
DB00687	D000224	Compound::DB00687	Disease::MESH:D000224	DRUGBANK::treats::Compound:Disease
DB00687	D013577	Compound::DB00687	Disease::MESH:D013577	DRUGBANK::treats::Compound:Disease
DB00688	D017202	Compound::DB00688	Disease::MESH:D017202	DRUGBANK::treats::Compound:Disease
DB00688	D019693	Compound::DB00688	Disease::MESH:D019693	DRUGBANK::treats::Compound:Disease
DB00688	D009393	Compound::DB00688	Disease::MESH:D009393	DRUGBANK::treats::Compound:Disease
